,PARID,PROPERTYZIP,SALEDATE,SALEPRICE,STORIES,YEARBLT,TOTALROOMS,BEDROOMS,FULLBATHS,HALFBATHS,FINISHEDLIVINGAREA,LOGPRICE,AREA100
135210,0171E00073000000,15215,1/8/14,200000.0,2.0,1940.0,12.0,4.0,4.0,0.0,3104.0,12.206072645530174,31.04
140517,1224C00149000000,15014,9/10/99,1200.0,2.0,1900.0,6.0,3.0,1.0,0.0,960.0,7.090076835776092,9.6
312778,0693H00090000000,15108,8/19/13,210000.0,1.0,1975.0,7.0,3.0,2.0,0.0,1595.0,12.254862809699606,15.95
163869,0098L00340000000,15216,8/8/14,215500.0,2.0,1915.0,8.0,3.0,2.0,0.0,1794.0,12.28071618852594,17.94
210926,1223H00145000000,15084,11/24/87,27500.0,2.0,1910.0,4.0,2.0,1.0,0.0,1184.0,10.221941283654663,11.84
283107,0735C00157000000,15068,5/29/13,195000.0,2.0,1989.0,8.0,4.0,2.0,2.0,2074.0,12.180754837545884,20.74
349028,0926C00292000000,15108,10/5/76,36500.0,2.0,1972.0,7.0,4.0,1.0,1.0,1504.0,10.505067539570582,15.04
394976,0448E00319000000,15235,10/30/95,61000.0,1.0,1950.0,6.0,3.0,1.0,0.0,1565.0,11.018629143155449,15.65
256058,0568D00179000000,15102,5/28/87,57500.0,1.0,1950.0,6.0,3.0,1.0,0.0,1350.0,10.959540226785442,13.5
238752,0235G00174000000,15221,4/30/15,53750.0,2.0,1950.0,6.0,3.0,1.0,0.0,1200.0,10.89209894598991,12.0
320015,0829S00235000000,15101,5/12/98,160000.0,2.0,1960.0,8.0,4.0,2.0,1.0,2737.0,11.982929094215963,27.37
148547,0255S00051000000,15017,10/18/04,63800.0,1.0,1950.0,6.0,3.0,2.0,0.0,1518.0,11.06350846933288,15.18
276944,0854J00139000000,15146,7/26/85,66000.0,1.0,1976.0,6.0,3.0,2.0,1.0,1605.0,11.097410021008562,16.05
142159,0236L00276000000,15104,5/17/95,18000.0,2.0,1920.0,9.0,4.0,3.0,0.0,2554.0,9.798127036878302,25.54
384534,0513S00097000000,15237,10/15/12,326400.0,2.0,2012.0,8.0,4.0,2.0,1.0,2162.0,12.695878902072089,21.62
164840,0309L00080000000,15034,4/16/97,62000.0,1.0,1960.0,6.0,3.0,2.0,0.0,1276.0,11.03488966402723,12.76
180674,0040A00051000000,15205,11/25/13,6900.0,1.0,1950.0,4.0,2.0,1.0,0.0,800.0,8.83927669058535,8.0
347473,0701N00118000000,15108,3/4/05,390000.0,2.0,1997.0,8.0,4.0,2.0,1.0,2924.0,12.873902018105829,29.24
367333,1072R00104000000,15090,5/20/96,127000.0,1.0,1995.0,6.0,3.0,2.0,0.0,1512.0,11.751942365440728,15.12
88535,0024A00240000000,15212,8/4/15,53000.0,2.0,1900.0,4.0,2.0,1.0,0.0,1179.0,10.87804719253426,11.79
76448,0097C00244000000,15226,8/27/13,133000.0,2.5,1925.0,10.0,5.0,3.0,0.0,2507.0,11.79810440720389,25.07
290680,1240F00134000000,15239,10/4/01,133000.0,1.0,1966.0,8.0,4.0,2.0,0.0,1776.0,11.79810440720389,17.76
276813,0854P00134000000,15146,6/3/81,70000.0,1.0,1968.0,6.0,3.0,1.0,0.0,1385.0,11.156250521031495,13.85
393236,0445A00319000000,15147,12/21/01,21500.0,1.0,1900.0,6.0,3.0,1.0,0.0,850.0,9.975808214115753,8.5
304166,0840H00008000000,15084,9/16/02,111140.0,1.5,2001.0,5.0,2.0,2.0,0.0,1462.0,11.618545946833912,14.62
371879,0690C00073000000,15126,2/1/96,68000.0,2.0,1980.0,6.0,3.0,1.0,1.0,1350.0,11.127262984158243,13.5
65393,0033N00008000000,15210,4/3/06,58000.0,1.0,1953.0,6.0,3.0,1.0,1.0,1025.0,10.968198289528557,10.25
186118,0033M00040000000,15210,4/8/16,66500.0,2.0,1930.0,7.0,3.0,1.0,0.0,1378.0,11.104957226643945,13.78
115501,0243D00070000000,15207,10/19/83,35000.0,2.0,1902.0,8.0,4.0,2.0,1.0,2578.0,10.46310334047155,25.78
41207,0086B00069000000,15217,7/31/12,307500.0,2.5,1903.0,7.0,4.0,2.0,0.0,4176.0,12.636230366228709,41.76
174141,0467L00108000000,15045,5/28/98,46500.0,1.0,1940.0,6.0,3.0,1.0,0.0,925.0,10.747207591575448,9.25
358140,0251H00300000000,15234,6/10/16,129900.0,2.0,1900.0,6.0,3.0,2.0,0.0,2028.0,11.77452020265869,20.28
354802,0142N00018000000,15243,10/2/03,172900.0,1.0,1951.0,7.0,3.0,1.0,1.0,1167.0,12.060468671671382,11.67
253509,0474D00110000000,15102,10/28/08,300000.0,1.0,1993.0,5.0,3.0,2.0,0.0,2062.0,12.611537753638338,20.62
22587,0080D00173000A00,15201,1/25/16,75000.0,2.0,1900.0,5.0,2.0,1.0,0.0,1336.0,11.225243392518447,13.36
394414,0446S00324000000,15147,12/5/83,42500.0,2.0,1945.0,7.0,4.0,1.0,0.0,1536.0,10.657259354912508,15.36
110731,0137A00092000000,15227,12/2/08,78000.0,2.0,1950.0,6.0,3.0,1.0,1.0,1240.0,11.26446410567173,12.4
95337,0077J00094000000,15214,6/13/11,82000.0,2.0,1921.0,12.0,6.0,2.0,0.0,3264.0,11.314474526246391,32.64
340496,2370G00020000000,16046,12/10/91,203000.0,2.0,1990.0,8.0,4.0,2.0,1.0,2560.0,12.220961258023925,25.6
310262,1733H00228000000,15037,3/10/05,63300.0,2.0,1935.0,4.0,2.0,1.0,0.0,1132.0,11.055640608132267,11.32
308839,1132B00342000000,15037,12/4/15,94000.0,1.0,1951.0,6.0,4.0,1.0,1.0,1350.0,11.451050061252142,13.5
272056,1136B00216000000,15332,11/14/91,60000.0,2.0,1900.0,7.0,3.0,2.0,0.0,1856.0,11.002099841204238,18.56
176829,0017N00140000000,15220,10/30/86,58000.0,1.0,1953.0,5.0,3.0,1.0,0.0,1010.0,10.968198289528557,10.1
280164,0979P00044000000,15146,8/17/11,187500.0,1.0,1958.0,7.0,3.0,1.0,1.0,2051.0,12.141534124392603,20.51
328116,1519E00233000000,15065,6/1/10,185000.0,1.0,1961.0,8.0,4.0,2.0,1.0,2352.0,12.128111104060462,23.52
148708,0322C00104000000,15017,12/16/96,74000.0,1.0,1960.0,5.0,3.0,1.0,1.0,864.0,11.211820372186306,8.64
15563,0085A00210000000,15232,6/23/11,263625.0,2.0,1890.0,8.0,5.0,2.0,0.0,2220.0,12.482282917781076,22.2
352157,0140P00176000000,15228,5/15/15,229900.0,1.5,1962.0,6.0,4.0,1.0,0.0,1530.0,12.345399710751273,15.3
391672,0368S00087000000,15235,4/17/98,40000.0,1.5,1940.0,6.0,3.0,1.0,0.0,1227.0,10.596634733096073,12.27
335137,0154K00164000000,15136,7/29/99,128900.0,1.0,1975.0,6.0,3.0,2.0,0.0,1440.0,11.766792188927278,14.4
20183,0049S00242000000,15224,6/7/17,30000.0,3.0,1910.0,6.0,3.0,1.0,0.0,2193.0,10.308952660644293,21.93
165496,0547C00258000000,15035,11/29/17,41445.0,2.0,1925.0,7.0,2.0,2.0,0.0,1658.0,10.632122526025627,16.58
9613,0026S00198000000,15213,1/7/05,249116.0,2.0,1910.0,4.0,2.0,1.0,0.0,832.0,12.425673930419972,8.32
403122,1503A00001000000,15044,11/23/88,259900.0,2.0,1988.0,8.0,4.0,2.0,1.0,3744.0,12.468052220629582,37.44
199014,0422P00146000000,15143,8/7/12,111000.0,1.5,1948.0,6.0,3.0,1.0,0.0,1851.0,11.617285480294472,18.51
112104,0033F00086000000,15210,7/9/10,36192.0,2.5,1924.0,9.0,3.0,3.0,0.0,1958.0,10.496593378915847,19.58
187545,0132S00126000000,15120,6/9/15,78000.0,2.0,1930.0,6.0,3.0,1.0,0.0,1728.0,11.26446410567173,17.28
251339,0318H00144000000,15102,7/25/17,215000.0,2.0,1959.0,6.0,3.0,1.0,2.0,1749.0,12.2783933071098,17.49
253242,0475A00290000000,15102,8/31/17,98000.0,1.0,1930.0,4.0,2.0,1.0,0.0,925.0,11.49272275765271,9.25
172734,0371N00005000000,15221,7/1/11,80000.0,1.0,1955.0,5.0,2.0,1.0,1.0,1100.0,11.289781913656018,11.0
105967,0067R00020000000,15106,10/4/94,70000.0,1.5,1957.0,4.0,2.0,1.0,1.0,1876.0,11.156250521031495,18.76
256045,0567N00020000000,15102,2/19/14,140000.0,1.0,1960.0,6.0,3.0,1.0,1.0,1336.0,11.84939770159144,13.36
125358,0379A00130000000,15110,5/17/94,27500.0,2.0,1916.0,7.0,4.0,1.0,0.0,1664.0,10.221941283654663,16.64
170717,0167A00120000000,15223,2/28/17,97500.0,2.0,1924.0,6.0,2.0,1.0,1.0,1656.0,11.487607656985938,16.56
404432,1659R00007000000,15090,10/22/10,404000.0,1.5,1974.0,7.0,3.0,3.0,1.0,3579.0,12.909170156943286,35.79
341880,0341S00306000000,15108,9/1/16,199000.0,2.0,1978.0,7.0,3.0,1.0,1.0,1978.0,12.201060103706629,19.78
33765,0173F00192000000,15235,2/11/02,44000.0,2.0,1905.0,8.0,3.0,1.0,0.0,1690.0,10.691944912900398,16.9
154965,0251S00112000000,15234,5/7/13,135000.0,1.0,1950.0,5.0,2.0,1.0,0.0,1072.0,11.813030057420567,10.72
321932,1077M00264000000,15101,12/1/92,138000.0,2.0,1972.0,8.0,4.0,2.0,1.0,2146.0,11.835008964139341,21.46
227711,0546G00389000000,15148,5/26/04,20000.0,2.0,1896.0,16.0,6.0,4.0,0.0,3058.0,9.903487552536127,30.58
275312,0742G00277000000,15146,10/15/08,85000.0,1.0,1960.0,6.0,3.0,1.0,0.0,1000.0,11.350406535472453,10.0
407415,0116H00021000000,15214,1/11/05,79715.0,1.0,1972.0,5.0,3.0,1.0,0.0,936.0,11.286213052841466,9.36
268560,0661H00315000000,15025,7/31/98,134000.0,1.0,1958.0,7.0,3.0,2.0,1.0,2004.0,11.805595078933049,20.04
290919,1240P00212000000,15239,11/26/03,81000.0,1.0,1965.0,6.0,3.0,2.0,0.0,1230.0,11.302204433654575,12.3
378262,0547M00022000000,15137,4/28/80,70000.0,2.0,1950.0,6.0,4.0,1.0,1.0,1572.0,11.156250521031495,15.72
408155,0079L00214000000,15209,9/28/15,87000.0,1.5,1935.0,5.0,2.0,1.0,0.0,990.0,11.37366339763672,9.9
104985,0040R00238000000,15205,1/8/16,124900.0,2.0,1930.0,5.0,2.0,1.0,1.0,1240.0,11.73526869611367,12.4
15066,0084R00134000100,15232,1/21/09,600000.0,2.0,1945.0,8.0,4.0,2.0,0.0,2396.0,13.304684934198283,23.96
348816,0925C00111000000,15108,12/14/01,209160.0,2.0,2001.0,8.0,4.0,2.0,1.0,1956.0,12.250854788302068,19.56
19755,0049M00298000000,15224,9/25/00,55500.0,2.0,1900.0,4.0,2.0,1.0,0.0,1312.0,10.924138299734526,13.12
162184,0063G00237000000,15216,1/14/99,38000.0,2.0,1910.0,5.0,2.0,1.0,0.0,1184.0,10.545341438708522,11.84
104244,0039D00330000000,15205,5/1/85,53900.0,1.0,1960.0,7.0,3.0,1.0,0.0,1008.0,10.89488575689709,10.08
248996,0551J00215000000,15131,3/20/01,59000.0,1.0,1940.0,5.0,2.0,1.0,1.0,1107.0,10.985292722887856,11.07
25832,0121G00116000000,15206,12/2/93,19000.0,2.0,1910.0,5.0,2.0,1.0,0.0,1048.0,9.852194258148577,10.48
233367,0241B00236000000,15122,4/11/18,28347.0,1.0,1939.0,6.0,3.0,1.0,0.0,1050.0,10.252276483450736,10.5
385161,0513G00229000000,15237,9/22/15,453925.0,2.0,2015.0,9.0,4.0,2.0,1.0,3704.0,13.025687265138867,37.04
298412,0139E00116000000,15234,2/10/18,135000.0,2.0,1945.0,6.0,3.0,1.0,0.0,1092.0,11.813030057420567,10.92
137057,0113H00120000000,15202,5/14/09,10.0,2.0,1925.0,10.0,4.0,2.0,0.0,2300.0,2.302585092994046,23.0
339766,2179K00022000000,15090,4/9/15,767236.0,2.0,2015.0,9.0,4.0,3.0,1.0,4838.0,13.550549725329516,48.38
349347,1050D00025000000,15108,5/2/02,197000.0,2.0,1991.0,7.0,3.0,2.0,1.0,1890.0,12.190959007720126,18.9
404086,1659B00036000000,15090,1/23/14,553000.0,2.0,2003.0,9.0,4.0,3.0,2.0,3690.0,13.223113280504473,36.9
261544,0059G00058000000,15227,8/25/87,51000.0,1.0,1960.0,6.0,2.0,1.0,1.0,925.0,10.839580911706463,9.25
40886,0085N00070000000,15217,6/20/91,825000.0,2.0,1926.0,13.0,8.0,4.0,2.0,6597.0,13.623138665316818,65.97
196866,0362M00098000000,15139,12/28/15,450000.0,2.0,1965.0,8.0,4.0,2.0,1.0,2856.0,13.017002861746503,28.56
345234,0596M00005000000,15108,6/27/01,143500.0,1.0,1954.0,6.0,3.0,1.0,1.0,1400.0,11.874090314181814,14.0
174518,0467C00116000000,15045,5/22/18,45000.0,1.0,1956.0,5.0,2.0,1.0,0.0,1160.0,10.714417768752456,11.6
287835,0973F00186000000,15239,4/22/87,46000.0,2.0,1978.0,4.0,2.0,1.0,2.0,1386.0,10.736396675471232,13.86
197496,0363H00226000000,15139,12/7/07,55000.0,1.0,2009.0,5.0,3.0,2.0,1.0,1720.0,10.915088464214607,17.2
258815,0667R00092000000,15102,8/21/00,128000.0,1.5,1960.0,8.0,4.0,2.0,0.0,1438.0,11.759785542901755,14.38
256537,0568R00260000000,15102,7/31/00,132000.0,1.0,1964.0,7.0,3.0,2.0,1.0,1334.0,11.790557201568507,13.34
294166,0823J00002000000,15237,6/18/04,385000.0,2.0,1993.0,9.0,4.0,3.0,1.0,3356.0,12.86099861326992,33.56
284024,0738R00075000000,15239,5/7/15,129500.0,1.5,1962.0,6.0,3.0,1.0,1.0,1318.0,11.771436160121729,13.18
57747,0013S00213000000,15210,8/27/07,40000.0,2.0,1900.0,5.0,2.0,1.0,1.0,1200.0,10.596634733096073,12.0
162470,0063R00188000000,15216,1/5/10,140500.0,2.0,1920.0,7.0,3.0,1.0,0.0,1566.0,11.852962767755937,15.66
184654,0118G00107000000,15209,8/17/01,38000.0,2.0,1915.0,10.0,3.0,3.0,0.0,1974.0,10.545341438708522,19.74
372418,0690C00029000000,15126,9/16/16,135000.0,2.0,1980.0,6.0,3.0,1.0,1.0,1280.0,11.813030057420567,12.8
276038,0743R00306000000,15146,1/11/02,199000.0,1.0,1955.0,7.0,3.0,1.0,1.0,1532.0,12.201060103706629,15.32
73137,0061A00135000000,15226,11/10/11,123700.0,2.0,1940.0,6.0,3.0,1.0,0.0,1370.0,11.72561455838058,13.7
360298,0611E00319000000,15237,1/19/12,207000.0,2.0,1985.0,8.0,4.0,2.0,1.0,2028.0,12.240474072247506,20.28
351588,0099P00145000000,15243,7/28/16,427700.0,2.0,1968.0,9.0,4.0,2.0,2.0,3020.0,12.966177294215,30.2
276905,0854J00055000000,15146,10/13/17,480000.0,1.5,2008.0,8.0,4.0,3.0,1.0,2755.0,13.081541382884074,27.55
405038,1828N00019000000,15044,5/10/05,410000.0,1.5,2003.0,9.0,4.0,3.0,1.0,3561.0,12.92391243868049,35.61
290668,1240F00128000000,15239,4/11/14,175000.0,1.0,1968.0,7.0,3.0,1.0,1.0,1605.0,12.072541252905651,16.05
209834,0235J00036000000,15218,9/13/16,10000.0,2.0,1930.0,6.0,3.0,1.0,0.0,1608.0,9.210340371976184,16.08
378563,0643J00020000000,15137,6/11/15,58500.0,2.0,1897.0,8.0,3.0,1.0,0.0,1366.0,10.976782033219948,13.66
188026,0133C00294000000,15120,4/6/18,128000.0,2.0,1937.0,6.0,3.0,1.0,0.0,1192.0,11.759785542901755,11.92
354892,0142K00066000000,15243,11/15/52,16500.0,2.0,1950.0,7.0,3.0,1.0,1.0,1448.0,9.711115659888671,14.48
308041,1129N00078000000,15037,12/5/14,150600.0,1.0,1969.0,7.0,3.0,1.0,1.0,1288.0,11.92238259434793,12.88
344922,0596B00378000000,15108,10/25/05,173700.0,1.0,1960.0,8.0,4.0,2.0,1.0,1864.0,12.065084952229196,18.64
385266,0608K00147000000,15143,3/30/76,42500.0,1.0,1960.0,6.0,3.0,1.0,0.0,1161.0,10.657259354912508,11.61
378009,0547H00261000000,15137,10/1/09,95000.0,2.0,1999.0,5.0,2.0,1.0,1.0,1160.0,11.461632170582678,11.6
69803,0015E00107000000,15211,4/9/99,46000.0,2.0,1900.0,7.0,3.0,1.0,1.0,1343.0,10.736396675471232,13.43
44259,0087H00046000000,15217,12/9/13,192000.0,2.0,1930.0,8.0,5.0,1.0,0.0,1885.0,12.165250651009918,18.85
339993,1999L00023000000,15090,10/10/17,352265.0,2.0,2017.0,7.0,3.0,3.0,1.0,3076.0,12.772139012246758,30.76
403146,1501P00001000000,15090,3/5/10,160000.0,1.0,1956.0,8.0,3.0,2.0,1.0,2342.0,11.982929094215963,23.42
46630,0126P00014000000,15208,6/8/17,370000.0,2.0,1908.0,7.0,3.0,1.0,1.0,2088.0,12.821258284620408,20.88
344542,0596A00245103500,15108,1/28/02,65500.0,1.0,1984.0,5.0,2.0,2.0,0.0,1165.0,11.089805421623343,11.65
151198,0103J00207000000,15106,6/1/10,55000.0,1.0,1960.0,5.0,3.0,1.0,0.0,925.0,10.915088464214607,9.25
71038,0034N00130000000,15226,6/29/18,165000.0,1.0,1958.0,6.0,2.0,1.0,0.0,864.0,12.013700752882718,8.64
255420,0567D00050000000,15102,5/30/07,175000.0,2.0,1971.0,7.0,3.0,1.0,1.0,1896.0,12.072541252905651,18.96
298436,0139K00007000000,15226,2/16/90,83900.0,1.5,1980.0,7.0,3.0,2.0,0.0,1886.0,11.337380892455297,18.86
191743,0072M00014000000,15136,2/9/18,63000.0,1.0,1950.0,5.0,3.0,1.0,0.0,875.0,11.05089000537367,8.75
141801,1367R00293000000,15014,10/22/08,28000.0,2.0,1920.0,6.0,2.0,1.0,1.0,1134.0,10.239959789157341,11.34
97055,0115K00111000000,15212,4/29/17,25000.0,2.0,1920.0,6.0,3.0,1.0,0.0,1654.0,10.126631103850338,16.54
70324,0016L00202000000,15216,1/3/14,8000.0,2.0,1910.0,7.0,4.0,1.0,0.0,2509.0,8.987196820661973,25.09
36265,0174J00278000000,15208,10/17/88,15000.0,2.0,1910.0,5.0,2.0,1.0,1.0,864.0,9.615805480084347,8.64
285902,0850E00302000000,15239,6/19/86,17000.0,1.0,1986.0,7.0,3.0,2.0,1.0,1674.0,9.740968623038354,16.74
177941,0038L00006000000,15220,12/2/97,95000.0,1.0,1957.0,6.0,3.0,1.0,1.0,1170.0,11.461632170582678,11.7
192118,0074J00137000000,15136,3/19/12,8000.0,2.0,1918.0,6.0,4.0,2.0,0.0,1676.0,8.987196820661973,16.76
15064,0084P00209000000,15232,3/14/95,38000.0,2.5,1907.0,9.0,5.0,1.0,0.0,2565.0,10.545341438708522,25.65
198026,0363J00301000000,15139,6/27/18,174000.0,2.0,1930.0,5.0,2.0,1.0,0.0,1163.0,12.066810578196666,11.63
240732,0471A00278000000,15236,10/14/16,120000.0,2.0,1956.0,6.0,3.0,1.0,3.0,1392.0,11.695247021764184,13.92
388539,0295N00362000000,15235,8/26/86,45000.0,1.5,1925.0,6.0,3.0,1.0,1.0,1617.0,10.714417768752456,16.17
339118,1823P00162000000,15090,5/1/08,157900.0,1.0,2001.0,6.0,3.0,2.0,1.0,1456.0,11.969717200243734,14.56
31970,0125B00052000000,15206,7/17/75,22000.0,2.0,1936.0,6.0,2.0,1.0,0.0,1783.0,9.998797732340453,17.83
367498,1071R00044000000,15090,5/18/07,96500.0,1.0,1950.0,4.0,2.0,1.0,1.0,1236.0,11.477298287327077,12.36
224923,0233F00101000000,15221,10/2/15,2662.0,2.5,1920.0,10.0,5.0,3.0,0.0,2295.0,7.8868329989550565,22.95
147927,0255P00196000000,15017,10/5/78,32000.0,2.0,1880.0,7.0,3.0,1.0,1.0,1748.0,10.373491181781864,17.48
156393,0297D00188000000,15235,8/31/16,135000.0,2.0,1940.0,8.0,3.0,1.0,1.0,1636.0,11.813030057420567,16.36
22890,0080H00013000A00,15201,5/22/15,71000.0,2.0,1900.0,4.0,2.0,1.0,0.0,1171.0,11.170435156023453,11.71
37388,0174P00306000000,15208,12/19/03,81900.0,2.0,1920.0,7.0,3.0,1.0,0.0,2140.0,11.313254269841162,21.4
343997,0505S00390000000,15108,5/19/08,11190.0,2.0,1943.0,5.0,2.0,1.0,0.0,916.0,9.322775801305971,9.16
204988,0168E00020000000,15215,2/10/12,62500.0,1.0,1957.0,4.0,2.0,1.0,1.0,928.0,11.042921835724492,9.28
134555,0122D00106000000,15215,5/28/15,210000.0,2.0,1919.0,7.0,3.0,1.0,1.0,2280.0,12.254862809699606,22.8
117597,0190C00005000000,15234,9/7/01,55000.0,2.0,1930.0,7.0,3.0,1.0,0.0,1298.0,10.915088464214607,12.98
44298,0087R00118000000,15217,4/4/08,116000.0,2.0,1929.0,7.0,3.0,1.0,0.0,1421.0,11.661345470088502,14.21
120760,0879N00057000600,15025,11/17/15,30000.0,2.0,1942.0,4.0,2.0,1.0,0.0,864.0,10.308952660644293,8.64
210731,1223D00177000000,15084,4/26/76,29900.0,2.0,1925.0,8.0,4.0,1.0,1.0,2229.0,10.305613759378778,22.29
347515,0700M00198000000,15108,4/17/18,364000.0,2.0,1989.0,8.0,4.0,2.0,1.0,2270.0,12.804909146618877,22.7
240354,0471D00295000000,15236,6/28/06,82000.0,1.0,1943.0,7.0,4.0,1.0,0.0,1080.0,11.314474526246391,10.8
229881,0525P00162000000,15238,9/9/15,270000.0,1.0,1915.0,7.0,4.0,2.0,0.0,1596.0,12.506177237980511,15.96
280127,0979N00332000000,15146,4/3/06,70565.0,1.0,1955.0,7.0,3.0,2.0,0.0,2024.0,11.164289549848107,20.24
107571,0060B00085000000,15210,3/12/07,50001.0,2.0,1900.0,4.0,2.0,1.0,0.0,1152.0,10.819798284210286,11.52
192103,0072K00043000000,15136,3/29/89,27000.0,2.0,1910.0,6.0,3.0,1.0,1.0,1556.0,10.203592144986466,15.56
304972,0554S00004000000,15135,7/2/03,58700.0,2.0,1945.0,7.0,3.0,2.0,0.0,1236.0,10.980195005816189,12.36
188403,0133G00235000000,15120,7/25/86,23000.0,2.0,1935.0,5.0,2.0,1.0,0.0,953.0,10.043249494911286,9.53
373076,0691S00100000000,15126,4/9/18,160000.0,2.0,2003.0,6.0,3.0,2.0,1.0,1412.0,11.982929094215963,14.12
153154,0191D00024000000,15234,4/14/17,105000.0,1.0,1960.0,6.0,3.0,1.0,0.0,972.0,11.56171562913966,9.72
171755,0234S00108000000,15221,4/20/18,277000.0,2.0,1925.0,7.0,3.0,2.0,1.0,1908.0,12.531772785169476,19.08
309566,1270C00056000000,15037,8/19/16,145000.0,1.0,1973.0,7.0,3.0,0.0,1.0,1366.0,11.884489021402711,13.66
230271,0133P00344000000,15122,3/5/03,81500.0,1.0,1953.0,5.0,2.0,1.0,0.0,1040.0,11.308358299228955,10.4
331467,0620H00012000000,15024,12/17/01,322000.0,2.0,1990.0,9.0,5.0,3.0,1.0,3684.0,12.682306824526545,36.84
353457,0141M00077000000,15228,4/19/18,213500.0,2.0,1950.0,10.0,4.0,2.0,0.0,1824.0,12.271392111650817,18.24
62212,0004M00261000000,15211,7/27/15,234000.0,2.0,1920.0,7.0,3.0,2.0,0.0,1142.0,12.363076394339839,11.42
326653,1368E00088000000,15065,10/16/08,100000.0,1.0,1950.0,5.0,2.0,1.0,0.0,1538.0,11.512925464970229,15.38
149463,0322M00195000000,15017,7/20/98,95000.0,2.0,1948.0,7.0,3.0,1.0,1.0,1936.0,11.461632170582678,19.36
82332,0042G00042000000,15204,11/9/12,13000.0,2.0,1929.0,5.0,3.0,1.0,0.0,1459.0,9.472704636443673,14.59
227970,0170P00204000000,15215,8/2/13,282000.0,2.0,1960.0,9.0,3.0,2.0,1.0,2252.0,12.54966234992025,22.52
391973,0369F00107000000,15235,5/5/11,44000.0,2.0,1920.0,5.0,2.0,2.0,0.0,1964.0,10.691944912900398,19.64
287151,0972S00289000000,15239,3/18/03,284826.0,1.0,2003.0,7.0,3.0,2.0,1.0,1803.0,12.559633746487917,18.03
139316,0214P00122000000,15202,11/26/03,142000.0,2.0,1940.0,5.0,2.0,1.0,0.0,1562.0,11.863582336583399,15.62
335326,0155E00032000000,15136,10/4/12,147000.0,1.0,1980.0,7.0,3.0,2.0,0.0,1372.0,11.898187865760873,13.72
328548,1519J00179000000,15065,2/2/88,29000.0,2.0,1917.0,6.0,3.0,1.0,0.0,1064.0,10.275051108968611,10.64
74835,0062S00112000000,15226,9/10/75,18900.0,2.0,1925.0,6.0,3.0,1.0,0.0,1402.0,9.846917201047734,14.02
116181,0096B00104000000,15226,10/27/17,32000.0,2.0,1955.0,6.0,3.0,1.0,0.0,1250.0,10.373491181781864,12.5
152236,0190E00096000000,15234,2/28/17,162000.0,1.0,1960.0,5.0,3.0,2.0,0.0,1323.0,11.99535161421452,13.23
322389,1078A00135000000,15101,9/23/93,127105.0,2.0,1993.0,8.0,4.0,2.0,1.0,2160.0,11.752768795506851,21.6
369547,0493L00004000000,15071,12/30/86,81000.0,2.0,1970.0,7.0,4.0,2.0,1.0,2172.0,11.302204433654575,21.72
217726,0132A00118000000,15120,12/20/07,77000.0,2.0,1956.0,6.0,3.0,1.0,0.0,1144.0,11.251560700835821,11.44
233663,0240H00102000000,15122,7/31/97,77500.0,1.5,1949.0,5.0,2.0,1.0,0.0,1440.0,11.258033215341438,14.4
298419,0424R00040000000,15143,8/9/11,46500.0,1.0,1955.0,6.0,3.0,1.0,0.0,1250.0,10.747207591575448,12.5
15202,0084P00299000000,15206,5/31/11,475000.0,2.5,1900.0,8.0,4.0,1.0,0.0,2786.0,13.071070083016778,27.86
295145,0942B00356000000,15237,2/12/01,156000.0,1.0,1957.0,6.0,3.0,2.0,0.0,2704.0,11.957611286231675,27.04
355644,0192H00064000000,15228,2/27/13,385000.0,1.0,1940.0,6.0,3.0,2.0,1.0,1658.0,12.86099861326992,16.58
398890,0538L00036000000,15235,7/19/00,44900.0,1.0,1959.0,6.0,3.0,1.0,1.0,1163.0,10.712193073730345,11.63
138670,0161N00053000000,15202,5/9/84,22500.0,2.0,1900.0,5.0,2.0,1.0,0.0,1560.0,10.021270588192511,15.6
60704,0012J00261000000,15203,5/17/13,246000.0,2.5,1900.0,5.0,2.0,2.0,1.0,1824.0,12.4130868149145,18.24
380650,0171M00169000000,15238,1/29/13,129808.0,2.0,2013.0,7.0,3.0,2.0,1.0,3874.0,11.773811714634846,38.74
89842,0047P00359000000,15212,4/7/09,10500.0,2.0,1900.0,5.0,3.0,2.0,0.0,1280.0,9.259130536145614,12.8
120753,0879N00056000300,15025,11/21/96,152000.0,2.0,1942.0,4.0,2.0,1.0,0.0,810.0,11.931635799828413,8.1
268231,0562N00060000000,15025,2/19/14,230900.0,1.0,2014.0,7.0,3.0,2.0,1.0,2100.0,12.349739995342587,21.0
312319,0591K00068000000,15108,5/12/83,42500.0,2.0,1980.0,4.0,2.0,1.0,1.0,960.0,10.657259354912508,9.6
235316,0306E00154000000,15122,7/22/05,30000.0,1.0,1946.0,5.0,3.0,1.0,0.0,1179.0,10.308952660644293,11.79
359919,0611B00378000000,15237,10/23/15,189900.0,1.0,1970.0,7.0,3.0,2.0,0.0,1514.0,12.154252896800378,15.14
178517,0343L00260000000,15143,8/25/11,31000.0,2.0,1890.0,4.0,2.0,1.0,0.0,952.0,10.341742483467284,9.52
240914,0471P00102000000,15236,4/21/15,212500.0,1.0,1958.0,7.0,3.0,2.0,0.0,1342.0,12.266697267346608,13.42
101505,0076K00150000000,15212,1/12/01,57700.0,2.0,1940.0,6.0,3.0,1.0,1.0,1276.0,10.96301245249619,12.76
