,date,price
10334,12/8/14,1.7805
10335,12/9/14,1.8045
10336,12/10/14,1.7855
10337,12/11/14,1.764
10338,12/12/14,1.74
10339,12/15/14,1.7865
10340,12/16/14,1.777
10341,12/17/14,1.7185
10342,12/18/14,1.7435
10343,12/19/14,1.747
10344,12/22/14,1.7215
10345,12/23/14,1.71
10346,12/24/14,1.7015
10347,12/26/14,1.686
10348,12/29/14,1.6515
10349,12/30/14,1.648
10350,12/31/14,1.666
10351,1/2/15,1.6105
10352,1/5/15,1.681
10353,1/6/15,1.749
10354,1/7/15,1.7505
10355,1/8/15,1.769
10356,1/9/15,1.8005
10357,1/12/15,1.7675
10358,1/13/15,1.7695
10359,1/14/15,1.7985
10360,1/15/15,1.7665
10361,1/16/15,1.71
10362,1/20/15,1.643
10363,1/21/15,1.6125
10364,1/22/15,1.5995
10365,1/23/15,1.6245
10366,1/26/15,1.6185
10367,1/27/15,1.682
10368,1/28/15,1.677
10369,1/29/15,1.6
10370,1/30/15,1.619
10371,2/2/15,1.6245
10372,2/3/15,1.6075
10373,2/4/15,1.649
10374,2/5/15,1.6475
10375,2/6/15,1.6685
10376,2/9/15,1.676
10377,2/10/15,1.594
10378,2/11/15,1.5945
10379,2/12/15,1.6455
10380,2/13/15,1.632
10381,2/17/15,1.5565
10382,2/18/15,1.528
10383,2/19/15,1.492
10384,2/20/15,1.4865
10385,2/23/15,1.4445
10386,2/24/15,1.4606
10387,2/25/15,1.4123
10388,2/26/15,1.3895
10389,2/27/15,1.3975
10390,3/2/15,1.3835
10391,3/3/15,1.2975
10392,3/4/15,1.3755
10393,3/5/15,1.3505
10394,3/6/15,1.399
10395,3/9/15,1.37
10396,3/10/15,1.3505
10397,3/11/15,1.3175
10398,3/12/15,1.322
10399,3/13/15,1.298
10400,3/16/15,1.3805
10401,3/17/15,1.3815
10402,3/18/15,1.4005
10403,3/19/15,1.4415
10404,3/20/15,1.4335
10405,3/23/15,1.4185
10406,3/24/15,1.373
10407,3/25/15,1.3995
10408,3/26/15,1.4025
10409,3/27/15,1.382
10410,3/30/15,1.3235
10411,3/31/15,1.329
10412,4/1/15,1.3485
10413,4/2/15,1.409
10414,4/6/15,1.462
10415,4/7/15,1.4195
10416,4/8/15,1.357
10417,4/9/15,1.3745
10418,4/10/15,1.351
10419,4/13/15,1.3375
10420,4/14/15,1.346
10421,4/15/15,1.358
10422,4/16/15,1.396
10423,4/17/15,1.387
10424,4/20/15,1.387
10425,4/21/15,1.403
10426,4/22/15,1.424
10427,4/23/15,1.4045
10428,4/24/15,1.4115
10429,4/27/15,1.3629
10430,4/28/15,1.3831
10431,4/29/15,1.3874
10432,4/30/15,1.3727
10433,5/1/15,1.342
10434,5/4/15,1.329
10435,5/5/15,1.3365
10436,5/6/15,1.2995
10437,5/7/15,1.317
10438,5/8/15,1.3465
10439,5/11/15,1.3435
10440,5/12/15,1.355
10441,5/13/15,1.354
10442,5/14/15,1.375
10443,5/15/15,1.3825
10444,5/18/15,1.4315
10445,5/19/15,1.3985
10446,5/20/15,1.36
10447,5/21/15,1.2845
10448,5/22/15,1.2695
10449,5/26/15,1.2405
10450,5/27/15,1.245
10451,5/28/15,1.2515
10452,5/29/15,1.2615
10453,6/1/15,1.298
10454,6/2/15,1.327
10455,6/3/15,1.343
10456,6/4/15,1.357
10457,6/5/15,1.351
10458,6/8/15,1.3655
10459,6/9/15,1.3735
10460,6/10/15,1.3645
10461,6/11/15,1.32
10462,6/12/15,1.3205
10463,6/15/15,1.278
10464,6/16/15,1.2935
10465,6/17/15,1.2665
10466,6/18/15,1.287
10467,6/19/15,1.2715
10468,6/22/15,1.3035
10469,6/23/15,1.277
10470,6/24/15,1.333
10471,6/25/15,1.337
10472,6/26/15,1.324
10473,6/29/15,1.3176
10474,6/30/15,1.3205
10475,7/1/15,1.27
10476,7/2/15,1.274
10477,7/6/15,1.2515
10478,7/7/15,1.247
10479,7/8/15,1.2495
10480,7/9/15,1.2525
10481,7/10/15,1.2625
10482,7/13/15,1.288
10483,7/14/15,1.32
10484,7/15/15,1.2975
10485,7/16/15,1.2885
10486,7/17/15,1.284
10487,7/20/15,1.2745
10488,7/21/15,1.2595
10489,7/22/15,1.2505
10490,7/23/15,1.2155
10491,7/24/15,1.2225
10492,7/27/15,1.204
10493,7/28/15,1.2025
10494,7/29/15,1.2215
10495,7/30/15,1.249
10496,7/31/15,1.2525
10497,8/3/15,1.2395
10498,8/4/15,1.249
10499,8/5/15,1.259
10500,8/6/15,1.2425
10501,8/7/15,1.278
10502,8/10/15,1.335
10503,8/11/15,1.372
10504,8/12/15,1.3185
10505,8/13/15,1.3705
10506,8/14/15,1.375
10507,8/17/15,1.3475
10508,8/18/15,1.353
10509,8/19/15,1.3115
10510,8/20/15,1.2765
10511,8/21/15,1.219
10512,8/24/15,1.175
10513,8/25/15,1.1705
10514,8/26/15,1.194
10515,8/27/15,1.2245
10516,8/28/15,1.2261
10517,8/31/15,1.2355
10518,9/1/15,1.208
10519,9/2/15,1.1835
10520,9/3/15,1.1955
10521,9/4/15,1.1915
10522,9/8/15,1.21
10523,9/9/15,1.211
10524,9/10/15,1.164
10525,9/11/15,1.1655
10526,9/14/15,1.202
10527,9/15/15,1.187
10528,9/16/15,1.181
10529,9/17/15,1.1855
10530,9/18/15,1.1835
10531,9/21/15,1.1725
10532,9/22/15,1.1545
10533,9/23/15,1.162
10534,9/24/15,1.183
10535,9/25/15,1.227
10536,9/28/15,1.1915
10537,9/29/15,1.2085
10538,9/30/15,1.2135
10539,10/1/15,1.2075
10540,10/2/15,1.243
10541,10/5/15,1.2755
10542,10/6/15,1.281
10543,10/7/15,1.2605
10544,10/8/15,1.2845
10545,10/9/15,1.316
10546,10/12/15,1.345
10547,10/13/15,1.3435
10548,10/14/15,1.3465
10549,10/15/15,1.337
10550,10/16/15,1.2585
10551,10/19/15,1.239
10552,10/20/15,1.2475
10553,10/21/15,1.21
10554,10/22/15,1.1985
10555,10/23/15,1.1845
10556,10/26/15,1.173
10557,10/27/15,1.173
10558,10/28/15,1.191
10559,10/29/15,1.203
10560,10/30/15,1.2095
10561,11/2/15,1.188
10562,11/3/15,1.2025
10563,11/4/15,1.205
10564,11/5/15,1.209
10565,11/6/15,1.1775
10566,11/9/15,1.1775
10567,11/10/15,1.163
10568,11/11/15,1.168
10569,11/12/15,1.153
10570,11/13/15,1.1215
10571,11/16/15,1.1435
10572,11/17/15,1.1425
10573,11/18/15,1.1275
10574,11/19/15,1.199
10575,11/20/15,1.219
10576,11/23/15,1.1995
10577,11/24/15,1.2286
10578,11/25/15,1.2396
10579,11/27/15,1.2256
10580,11/30/15,1.191
10581,12/1/15,1.199
10582,12/2/15,1.2045
10583,12/3/15,1.2485
10584,12/4/15,1.2695
10585,12/7/15,1.2605
10586,12/8/15,1.252
10587,12/9/15,1.268
10588,12/10/15,1.2635
10589,12/11/15,1.212
10590,12/14/15,1.199
10591,12/15/15,1.199
10592,12/16/15,1.1925
10593,12/17/15,1.183
10594,12/18/15,1.19
10595,12/21/15,1.175
10596,12/22/15,1.1915
10597,12/23/15,1.2095
10598,12/24/15,1.197
10599,12/28/15,1.1915
10600,12/29/15,1.2145
10601,12/30/15,1.2365
10602,12/31/15,1.267
10603,1/4/16,1.239
10604,1/5/16,1.23
10605,1/6/16,1.1995
10606,1/7/16,1.1845
10607,1/8/16,1.19
10608,1/11/16,1.1445
10609,1/12/16,1.1435
10610,1/13/16,1.148
10611,1/14/16,1.159
10612,1/15/16,1.149
10613,1/19/16,1.1565
10614,1/20/16,1.116
10615,1/21/16,1.144
10616,1/22/16,1.16
10617,1/25/16,1.1645
10618,1/26/16,1.167
10619,1/27/16,1.182
10620,1/28/16,1.1915
10621,1/29/16,1.1635
10622,2/1/16,1.1775
10623,2/2/16,1.1985
10624,2/3/16,1.2155
10625,2/4/16,1.232
10626,2/5/16,1.204
10627,2/8/16,1.1575
10628,2/9/16,1.1475
10629,2/10/16,1.1475
10630,2/11/16,1.13
10631,2/12/16,1.1555
10632,2/16/16,1.149
10633,2/17/16,1.1455
10634,2/18/16,1.1415
10635,2/19/16,1.1575
10636,2/22/16,1.1985
10637,2/23/16,1.178
10638,2/24/16,1.1544
10639,2/25/16,1.1525
10640,2/26/16,1.1432
10641,2/29/16,1.1457
10642,3/1/16,1.1475
10643,3/2/16,1.1555
10644,3/3/16,1.1785
10645,3/4/16,1.2105
10646,3/7/16,1.209
10647,3/8/16,1.217
10648,3/9/16,1.2235
10649,3/10/16,1.2215
10650,3/11/16,1.258
10651,3/14/16,1.272
10652,3/15/16,1.257
10653,3/16/16,1.2905
10654,3/17/16,1.3255
10655,3/18/16,1.343
10656,3/21/16,1.3155
10657,3/22/16,1.3465
10658,3/23/16,1.311
10659,3/24/16,1.2755
10660,3/28/16,1.2855
10661,3/29/16,1.2745
10662,3/30/16,1.27
10663,3/31/16,1.2745
10664,4/1/16,1.2725
10665,4/4/16,1.228
10666,4/5/16,1.209
10667,4/6/16,1.215
10668,4/7/16,1.198
10669,4/8/16,1.2045
10670,4/11/16,1.2335
10671,4/12/16,1.246
10672,4/13/16,1.2175
10673,4/14/16,1.2315
10674,4/15/16,1.2295
10675,4/18/16,1.24
10676,4/19/16,1.2585
10677,4/20/16,1.2715
10678,4/21/16,1.2355
10679,4/22/16,1.2275
10680,4/25/16,1.231
10681,4/26/16,1.2535
10682,4/27/16,1.2123
10683,4/28/16,1.2073
10684,4/29/16,1.2137
10685,5/2/16,1.1965
10686,5/3/16,1.1925
10687,5/4/16,1.197
10688,5/5/16,1.215
10689,5/6/16,1.245
10690,5/9/16,1.2645
10691,5/10/16,1.2875
10692,5/11/16,1.2975
10693,5/12/16,1.3005
10694,5/13/16,1.301
10695,5/16/16,1.336
10696,5/17/16,1.327
10697,5/18/16,1.301
10698,5/19/16,1.2395
10699,5/20/16,1.247
10700,5/23/16,1.2215
10701,5/24/16,1.218
10702,5/25/16,1.214
10703,5/26/16,1.215
10704,5/27/16,1.213
10705,5/31/16,1.2155
10706,6/1/16,1.219
10707,6/2/16,1.23
10708,6/3/16,1.271
10709,6/6/16,1.317
10710,6/7/16,1.322
10711,6/8/16,1.3965
10712,6/9/16,1.3395
10713,6/10/16,1.3695
10714,6/13/16,1.373
10715,6/14/16,1.351
10716,6/15/16,1.382
10717,6/16/16,1.395
10718,6/17/16,1.4075
10719,6/20/16,1.395
10720,6/21/16,1.385
10721,6/22/16,1.3695
10722,6/23/16,1.3925
10723,6/24/16,1.3435
10724,6/27/16,1.3481
10725,6/28/16,1.3958
10726,6/29/16,1.4381
10727,6/30/16,1.4534
10728,7/1/16,1.464
10729,7/5/16,1.4555
10730,7/6/16,1.433
10731,7/7/16,1.418
10732,7/8/16,1.441
10733,7/11/16,1.493
10734,7/12/16,1.474
10735,7/13/16,1.4765
10736,7/14/16,1.5215
10737,7/15/16,1.4755
10738,7/18/16,1.4945
10739,7/19/16,1.4655
10740,7/20/16,1.47
10741,7/21/16,1.4685
10742,7/22/16,1.419
10743,7/25/16,1.411
10744,7/26/16,1.416
10745,7/27/16,1.412
10746,7/28/16,1.4215
10747,7/29/16,1.462
10748,8/1/16,1.4345
10749,8/2/16,1.4125
10750,8/3/16,1.404
10751,8/4/16,1.421
10752,8/5/16,1.425
10753,8/8/16,1.411
10754,8/9/16,1.411
10755,8/10/16,1.3865
10756,8/11/16,1.377
10757,8/12/16,1.3685
10758,8/15/16,1.3695
10759,8/16/16,1.374
10760,8/17/16,1.3505
10761,8/18/16,1.3815
10762,8/19/16,1.388
10763,8/22/16,1.441
10764,8/23/16,1.453
10765,8/24/16,1.4215
10766,8/25/16,1.435
10767,8/26/16,1.4409
10768,8/29/16,1.4444
10769,8/30/16,1.4553
10770,8/31/16,1.4682
10771,9/1/16,1.514
10772,9/2/16,1.514
10773,9/6/16,1.5375
10774,9/7/16,1.551
10775,9/8/16,1.549
10776,9/9/16,1.5115
10777,9/12/16,1.509
10778,9/13/16,1.484
10779,9/14/16,1.489
10780,9/15/16,1.489
10781,9/16/16,1.484
10782,9/19/16,1.528
10783,9/20/16,1.568
10784,9/21/16,1.5655
10785,9/22/16,1.5525
10786,9/23/16,1.514
10787,9/26/16,1.5355
10788,9/27/16,1.537
10789,9/28/16,1.531
10790,9/29/16,1.5015
10791,9/30/16,1.5155
10792,10/3/16,1.4755
10793,10/4/16,1.4745
10794,10/5/16,1.482
10795,10/6/16,1.464
10796,10/7/16,1.48
10797,10/10/16,1.5285
10798,10/11/16,1.508
10799,10/12/16,1.521
10800,10/13/16,1.527
10801,10/14/16,1.554
10802,10/17/16,1.571
10803,10/18/16,1.5875
10804,10/19/16,1.5785
10805,10/20/16,1.559
10806,10/21/16,1.561
10807,10/24/16,1.579
10808,10/25/16,1.645
10809,10/26/16,1.637
10810,10/27/16,1.648
10811,10/28/16,1.655
10812,10/31/16,1.6415
10813,11/1/16,1.6145
10814,11/2/16,1.629
10815,11/3/16,1.6565
10816,11/4/16,1.7135
10817,11/7/16,1.7435
10818,11/8/16,1.675
10819,11/9/16,1.701
10820,11/10/16,1.6185
10821,11/11/16,1.5945
10822,11/14/16,1.618
10823,11/15/16,1.618
10824,11/16/16,1.6125
10825,11/17/16,1.593
10826,11/18/16,1.5785
10827,11/21/16,1.5865
10828,11/22/16,1.5725
10829,11/23/16,1.5465
10830,11/25/16,1.5292
10831,11/28/16,1.5446
10832,11/29/16,1.5179
10833,11/30/16,1.4998
10834,12/1/16,1.449
10835,12/2/16,1.458
10836,12/5/16,1.445
10837,12/6/16,1.42
10838,12/7/16,1.417
10839,12/8/16,1.414
10840,12/9/16,1.3935
10841,12/12/16,1.42
10842,12/13/16,1.4285
10843,12/14/16,1.4415
10844,12/15/16,1.422
10845,12/16/16,1.4245
10846,12/19/16,1.4425
10847,12/20/16,1.4385
10848,12/21/16,1.4455
10849,12/22/16,1.391
10850,12/23/16,1.3615
10851,12/27/16,1.342
10852,12/28/16,1.335
10853,12/29/16,1.3545
10854,12/30/16,1.3705
10855,1/3/17,1.374
10856,1/4/17,1.418
10857,1/5/17,1.4375
10858,1/6/17,1.4285
10859,1/9/17,1.442
10860,1/10/17,1.477
10861,1/11/17,1.49
10862,1/12/17,1.496
10863,1/13/17,1.493
10864,1/17/17,1.499
10865,1/18/17,1.492
10866,1/19/17,1.5075
10867,1/20/17,1.532
10868,1/23/17,1.554
10869,1/24/17,1.5235
10870,1/25/17,1.529
10871,1/26/17,1.5145
10872,1/27/17,1.524
10873,1/30/17,1.5115
10874,1/31/17,1.4955
10875,2/1/17,1.5015
10876,2/2/17,1.4595
10877,2/3/17,1.4625
10878,2/6/17,1.442
10879,2/7/17,1.426
10880,2/8/17,1.429
10881,2/9/17,1.452
10882,2/10/17,1.4575
10883,2/13/17,1.4425
10884,2/14/17,1.4365
10885,2/15/17,1.445
10886,2/16/17,1.463
10887,2/17/17,1.478
10888,2/21/17,1.5035
10889,2/22/17,1.492
10890,2/23/17,1.4827
10891,2/24/17,1.4514
10892,2/27/17,1.403
10893,2/28/17,1.4222
10894,3/1/17,1.448
10895,3/2/17,1.4435
10896,3/3/17,1.433
10897,3/6/17,1.4145
10898,3/7/17,1.407
10899,3/8/17,1.4175
10900,3/9/17,1.4045
10901,3/10/17,1.4135
10902,3/13/17,1.4235
10903,3/14/17,1.4125
10904,3/15/17,1.409
10905,3/16/17,1.4145
10906,3/17/17,1.4205
10907,3/20/17,1.4525
10908,3/21/17,1.4475
10909,3/22/17,1.417
10910,3/23/17,1.405
10911,3/24/17,1.376
10912,3/27/17,1.392
10913,3/28/17,1.3885
10914,3/29/17,1.393
10915,3/30/17,1.393
10916,3/31/17,1.393
10917,4/3/17,1.3785
10918,4/4/17,1.3775
10919,4/5/17,1.373
10920,4/6/17,1.3775
10921,4/7/17,1.4005
10922,4/10/17,1.3985
10923,4/11/17,1.402
10924,4/12/17,1.383
10925,4/13/17,1.389
10926,4/17/17,1.411
10927,4/18/17,1.429
10928,4/19/17,1.38
10929,4/20/17,1.3165
10930,4/21/17,1.2985
10931,4/24/17,1.295
10932,4/25/17,1.304
10933,4/26/17,1.2917
10934,4/27/17,1.2854
10935,4/28/17,1.3293
10936,5/1/17,1.3585
10937,5/2/17,1.3625
10938,5/3/17,1.3745
10939,5/4/17,1.3495
10940,5/5/17,1.357
10941,5/8/17,1.369
10942,5/9/17,1.3515
10943,5/10/17,1.3665
10944,5/11/17,1.3425
10945,5/12/17,1.3495
10946,5/15/17,1.3345
10947,5/16/17,1.3145
10948,5/17/17,1.344
10949,5/18/17,1.2965
10950,5/19/17,1.321
10951,5/22/17,1.306
10952,5/23/17,1.3025
10953,5/24/17,1.2855
10954,5/25/17,1.293
10955,5/26/17,1.312
10956,5/30/17,1.321
10957,5/31/17,1.2935
10958,6/1/17,1.277
10959,6/2/17,1.2555
10960,6/5/17,1.2845
10961,6/6/17,1.2555
10962,6/7/17,1.2575
10963,6/8/17,1.2635
10964,6/9/17,1.2655
10965,6/12/17,1.276
10966,6/13/17,1.264
10967,6/14/17,1.2555
10968,6/15/17,1.258
10969,6/16/17,1.2355
10970,6/19/17,1.242
10971,6/20/17,1.2195
10972,6/21/17,1.1935
10973,6/22/17,1.1345
10974,6/23/17,1.1995
10975,6/26/17,1.2195
10976,6/27/17,1.2326
10977,6/28/17,1.2341
10978,6/29/17,1.2571
10979,6/30/17,1.2537
10980,7/3/17,1.277
10981,7/5/17,1.3
10982,7/6/17,1.291
10983,7/7/17,1.289
10984,7/10/17,1.286
10985,7/11/17,1.269
10986,7/12/17,1.276
10987,7/13/17,1.312
10988,7/14/17,1.337
10989,7/17/17,1.3355
10990,7/18/17,1.349
10991,7/19/17,1.358
10992,7/20/17,1.35
10993,7/21/17,1.3655
10994,7/24/17,1.3255
10995,7/25/17,1.306
10996,7/26/17,1.348
10997,7/27/17,1.3595
10998,7/28/17,1.3785
10999,7/31/17,1.3925
11000,8/1/17,1.3785
11001,8/2/17,1.4035
11002,8/3/17,1.402
11003,8/4/17,1.4015
11004,8/7/17,1.4205
11005,8/8/17,1.4275
11006,8/9/17,1.4265
11007,8/10/17,1.385
11008,8/11/17,1.403
11009,8/14/17,1.3695
11010,8/15/17,1.32
11011,8/16/17,1.3095
11012,8/17/17,1.2845
11013,8/18/17,1.2805
11014,8/21/17,1.264
11015,8/22/17,1.2585
11016,8/23/17,1.2625
11017,8/24/17,1.267
11018,8/25/17,1.302
11019,8/28/17,1.3019
11020,8/29/17,1.2784
11021,8/30/17,1.277
11022,8/31/17,1.2911
11023,9/1/17,1.2905
11024,9/4/17,1.2905
11025,9/5/17,1.2785
11026,9/6/17,1.279
11027,9/7/17,1.2915
11028,9/8/17,1.3065
11029,9/11/17,1.3185
11030,9/12/17,1.3505
11031,9/13/17,1.3785
11032,9/14/17,1.3765
11033,9/15/17,1.414
11034,9/18/17,1.4035
11035,9/19/17,1.3535
11036,9/20/17,1.3655
11037,9/21/17,1.35
11038,9/22/17,1.3445
11039,9/25/17,1.3155
11040,9/26/17,1.3225
11041,9/27/17,1.2935
11042,9/28/17,1.285
11043,9/29/17,1.2805
11044,10/2/17,1.272
11045,10/3/17,1.2545
11046,10/4/17,1.2515
11047,10/5/17,1.272
11048,10/6/17,1.3
11049,10/9/17,1.3095
11050,10/10/17,1.31
11051,10/11/17,1.268
11052,10/12/17,1.2635
11053,10/13/17,1.2645
11054,10/16/17,1.2375
11055,10/17/17,1.2415
11056,10/18/17,1.243
11057,10/19/17,1.2685
11058,10/20/17,1.2525
11059,10/23/17,1.2435
11060,10/24/17,1.232
11061,10/25/17,1.241
11062,10/26/17,1.2455
11063,10/27/17,1.266
11064,10/30/17,1.259
11065,10/31/17,1.251
11066,11/1/17,1.2295
11067,11/2/17,1.264
11068,11/3/17,1.2395
11069,11/6/17,1.2555
11070,11/7/17,1.247
11071,11/8/17,1.2575
11072,11/9/17,1.264
11073,11/10/17,1.2755
11074,11/13/17,1.276
11075,11/14/17,1.2705
11076,11/15/17,1.2675
11077,11/16/17,1.267
11078,11/17/17,1.238
11079,11/20/17,1.229
11080,11/21/17,1.2385
11081,11/22/17,1.2455
11082,11/24/17,1.248
11083,11/27/17,1.2608
11084,11/28/17,1.2841
11085,11/29/17,1.3116
11086,11/30/17,1.2806
11087,12/1/17,1.2955
11088,12/4/17,1.285
11089,12/5/17,1.274
11090,12/6/17,1.261
11091,12/7/17,1.229
11092,12/8/17,1.226
11093,12/11/17,1.2
11094,12/12/17,1.1845
11095,12/13/17,1.201
11096,12/14/17,1.203
11097,12/15/17,1.2075
11098,12/18/17,1.219
11099,12/19/17,1.2175
11100,12/20/17,1.2315
11101,12/21/17,1.2225
11102,12/22/17,1.204
11103,12/26/17,1.222
11104,12/27/17,1.245
11105,12/28/17,1.248
11106,12/29/17,1.262
11107,1/2/18,1.302
11108,1/3/18,1.286
11109,1/4/18,1.2955
11110,1/5/18,1.2845
11111,1/8/18,1.2515
11112,1/9/18,1.2515
11113,1/10/18,1.2395
11114,1/11/18,1.228
11115,1/12/18,1.2225
11116,1/16/18,1.2045
11117,1/17/18,1.231
11118,1/18/18,1.211
11119,1/19/18,1.2125
11120,1/22/18,1.2255
11121,1/23/18,1.2095
11122,1/24/18,1.225
11123,1/25/18,1.2365
11124,1/26/18,1.2515
11125,1/29/18,1.2495
11126,1/30/18,1.223
11127,1/31/18,1.2185
11128,2/1/18,1.214
11129,2/2/18,1.204
11130,2/5/18,1.198
11131,2/6/18,1.2285
11132,2/7/18,1.233
11133,2/8/18,1.2285
11134,2/9/18,1.2185
11135,2/12/18,1.214
11136,2/13/18,1.2275
11137,2/14/18,1.228
11138,2/15/18,1.2175
11139,2/16/18,1.1795
11140,2/20/18,1.182
11141,2/21/18,1.1695
11142,2/22/18,1.196
11143,2/23/18,1.1976
11144,2/26/18,1.2106
11145,2/27/18,1.2064
11146,2/28/18,1.2181
11147,3/1/18,1.2395
11148,3/2/18,1.222
11149,3/5/18,1.211
11150,3/6/18,1.2125
11151,3/7/18,1.2075
11152,3/8/18,1.203
11153,3/9/18,1.2015
11154,3/12/18,1.1945
11155,3/13/18,1.2155
11156,3/14/18,1.2105
11157,3/15/18,1.1875
11158,3/16/18,1.1805
11159,3/19/18,1.1935
11160,3/20/18,1.1895
11161,3/21/18,1.1885
11162,3/22/18,1.19
11163,3/23/18,1.172
11164,3/26/18,1.1815
11165,3/27/18,1.1895
11166,3/28/18,1.1775
11167,3/29/18,1.1815
11168,4/2/18,1.164
11169,4/3/18,1.166
11170,4/4/18,1.169
11171,4/5/18,1.1755
11172,4/6/18,1.1745
11173,4/9/18,1.1865
11174,4/10/18,1.176
11175,4/11/18,1.1815
11176,4/12/18,1.179
11177,4/13/18,1.173
11178,4/16/18,1.1425
11179,4/17/18,1.1355
11180,4/18/18,1.149
11181,4/19/18,1.1425
11182,4/20/18,1.1575
11183,4/23/18,1.17
11184,4/24/18,1.185
11185,4/25/18,1.1724
11186,4/26/18,1.1842
11187,4/27/18,1.2158
11188,4/30/18,1.2237
11189,5/1/18,1.248
11190,5/2/18,1.2375
11191,5/3/18,1.2435
11192,5/4/18,1.226
11193,5/7/18,1.2075
11194,5/8/18,1.196
11195,5/9/18,1.1875
11196,5/10/18,1.1955
11197,5/11/18,1.194
11198,5/14/18,1.176
11199,5/15/18,1.1695
11200,5/16/18,1.173
11201,5/17/18,1.179
11202,5/18/18,1.18
11203,5/21/18,1.202
11204,5/22/18,1.2085
11205,5/23/18,1.1935
11206,5/24/18,1.2055
11207,5/25/18,1.204
11208,5/29/18,1.2025
11209,5/30/18,1.203
11210,5/31/18,1.237
11211,6/1/18,1.2275
11212,6/4/18,1.215
11213,6/5/18,1.1945
11214,6/6/18,1.1825
11215,6/7/18,1.157
11216,6/8/18,1.1725
11217,6/11/18,1.171
11218,6/12/18,1.1735
11219,6/13/18,1.1635
11220,6/14/18,1.157
11221,6/15/18,1.152
11222,6/18/18,1.1445
11223,6/19/18,1.141
11224,6/20/18,1.1365
11225,6/21/18,1.126
11226,6/22/18,1.1385
11227,6/25/18,1.1415
11228,6/26/18,1.1538
11229,6/27/18,1.1556
11230,6/28/18,1.1431
11231,6/29/18,1.1438
11232,7/2/18,1.1165
11233,7/3/18,1.119
11234,7/5/18,1.0915
11235,7/6/18,1.141
11236,7/9/18,1.1505
11237,7/10/18,1.148
11238,7/11/18,1.1205
11239,7/12/18,1.1155
11240,7/13/18,1.099
11241,7/16/18,1.103
11242,7/17/18,1.0925
11243,7/18/18,1.0815
11244,7/19/18,1.088
11245,7/20/18,1.1065
11246,7/23/18,1.1165
11247,7/24/18,1.1095
11248,7/25/18,1.11
11249,7/26/18,1.0955
11250,7/27/18,1.1045
11251,7/30/18,1.114
11252,7/31/18,1.099
11253,8/1/18,1.0805
11254,8/2/18,1.067
11255,8/3/18,1.0775
11256,8/6/18,1.0875
11257,8/7/18,1.0905
11258,8/8/18,1.0785
11259,8/9/18,1.0765
11260,8/10/18,1.07
11261,8/13/18,1.0625
11262,8/14/18,1.0505
11263,8/15/18,1.024
11264,8/16/18,1.017
11265,8/17/18,1.012
11266,8/20/18,0.9725
11267,8/21/18,0.9795
11268,8/22/18,0.964
11269,8/23/18,0.972
11270,8/24/18,1.0055
11271,8/27/18,1.0185
11272,8/28/18,1.0001
11273,8/29/18,1.0035
11274,8/30/18,1.0117
11275,8/31/18,1.0106
11276,9/4/18,1.0145
11277,9/5/18,1.038
11278,9/6/18,1.022
11279,9/7/18,1.0245
11280,9/10/18,1.0125
11281,9/11/18,1.0045
11282,9/12/18,1.021
11283,9/13/18,1.0065
11284,9/14/18,0.997
11285,9/17/18,0.973
11286,9/18/18,0.9585
11287,9/19/18,0.967
11288,9/20/18,0.9975
11289,9/21/18,0.999
11290,9/24/18,0.985
11291,9/25/18,0.971
11292,9/26/18,0.9775
11293,9/27/18,0.993
11294,9/28/18,1.0245
11295,10/1/18,1.022
11296,10/2/18,1.0765
11297,10/3/18,1.066
11298,10/4/18,1.0695
11299,10/5/18,1.0895
11300,10/8/18,1.1185
11301,10/9/18,1.1315
11302,10/10/18,1.119
11303,10/11/18,1.129
11304,10/12/18,1.1655
11305,10/15/18,1.1935
11306,10/16/18,1.1765
11307,10/17/18,1.2255
11308,10/18/18,1.2205
11309,10/19/18,1.221
11310,10/22/18,1.1765
11311,10/23/18,1.211
11312,10/24/18,1.2025
11313,10/25/18,1.2115
11314,10/26/18,1.1965
11315,10/29/18,1.1425
11316,10/30/18,1.124
11317,10/31/18,1.127
11318,11/1/18,1.178
11319,11/2/18,1.2005
11320,11/5/18,1.171
11321,11/6/18,1.1325
11322,11/7/18,1.156
11323,11/8/18,1.1665
11324,11/9/18,1.1385
11325,11/12/18,1.1015
11326,11/13/18,1.092
11327,11/14/18,1.1265
11328,11/15/18,1.1005
11329,11/16/18,1.126
11330,11/19/18,1.1235
11331,11/20/18,1.1065
11332,11/21/18,1.103
11333,11/23/18,1.0715
11334,11/26/18,1.07
11335,11/27/18,1.1026
11336,11/28/18,1.1162
11337,11/29/18,1.1078
11338,11/30/18,1.0669
11339,12/3/18,1.078
11340,12/4/18,1.069
11341,12/5/18,1.0595
11342,12/6/18,1.0595
11343,12/7/18,1.041
11344,12/10/18,1.0515
11345,12/11/18,1.0235
11346,12/12/18,1.0305
11347,12/13/18,1.041
11348,12/14/18,1.0225
11349,12/17/18,1.001
11350,12/18/18,0.994
11351,12/19/18,1.0085
11352,12/20/18,1.025
11353,12/21/18,0.997
11354,12/24/18,1.022
11355,12/26/18,1.039
11356,12/27/18,1.0175
11357,12/28/18,1.0095
11358,12/31/18,1.0185
11359,1/2/19,0.995
11360,1/3/19,1.0215
11361,1/4/19,1.016
11362,1/7/19,1.0275
11363,1/8/19,1.0505
11364,1/9/19,1.053
11365,1/10/19,1.0425
