PopName,Sex,Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
USA,m,1976,105,0.53763,0.42372,0.5,28,12,22,49,1.77
USA,m,1976,106,0.56087,0.43803,0.5,16,7,12,27,1.71
USA,m,1976,107,0.58385,0.45192,0.5,9,4,7,15,1.65
USA,m,1976,108,0.60646,0.46535,0.5,5,2,4,8,1.60
USA,m,1976,109,0.62864,0.47830,0.5,3,1,2,4,1.56
USA,m,1976,110+,0.65028,1.00000,1.54,1,1,2,2,1.54
USA,m,1977,0,0.01652,0.01627,0.09,100000,1627,98518,6938653,69.39
USA,m,1977,1,0.00111,0.00111,0.5,98373,109,98318,6840135,69.53
USA,m,1977,2,0.00080,0.00080,0.5,98264,78,98225,6741817,68.61
USA,m,1977,3,0.00060,0.00060,0.5,98186,59,98156,6643592,67.66
USA,m,1977,4,0.00047,0.00047,0.5,98127,46,98104,6545436,66.70
USA,m,1977,5,0.00048,0.00048,0.5,98081,47,98057,6447332,65.73
USA,m,1977,6,0.00044,0.00044,0.5,98033,43,98012,6349275,64.77
USA,m,1977,7,0.00036,0.00036,0.5,97990,35,97973,6251263,63.79
USA,m,1977,8,0.00036,0.00036,0.5,97955,36,97937,6153291,62.82
USA,m,1977,9,0.00035,0.00035,0.5,97920,34,97903,6055353,61.84
USA,m,1977,10,0.00032,0.00032,0.5,97885,32,97870,5957451,60.86
USA,m,1977,11,0.00036,0.00035,0.5,97854,35,97836,5859581,59.88
USA,m,1977,12,0.00040,0.00040,0.5,97819,39,97800,5761745,58.90
USA,m,1977,13,0.00047,0.00047,0.5,97780,46,97757,5663945,57.93
USA,m,1977,14,0.00061,0.00061,0.5,97735,60,97705,5566188,56.95
USA,m,1977,15,0.00079,0.00079,0.5,97675,77,97636,5468483,55.99
USA,m,1977,16,0.00114,0.00114,0.5,97597,111,97542,5370847,55.03
USA,m,1977,17,0.00142,0.00142,0.5,97486,138,97417,5273305,54.09
USA,m,1977,18,0.00181,0.00181,0.5,97348,176,97260,5175888,53.17
USA,m,1977,19,0.00199,0.00199,0.5,97172,193,97075,5078628,52.26
USA,m,1977,20,0.00199,0.00199,0.5,96979,193,96882,4981553,51.37
USA,m,1977,21,0.00200,0.00199,0.5,96786,193,96690,4884670,50.47
USA,m,1977,22,0.00204,0.00203,0.5,96593,197,96495,4787981,49.57
USA,m,1977,23,0.00191,0.00191,0.5,96396,184,96304,4691486,48.67
USA,m,1977,24,0.00194,0.00194,0.5,96212,186,96119,4595181,47.76
USA,m,1977,25,0.00190,0.00190,0.5,96026,182,95935,4499062,46.85
USA,m,1977,26,0.00188,0.00188,0.5,95844,180,95754,4403127,45.94
USA,m,1977,27,0.00185,0.00185,0.5,95664,177,95575,4307374,45.03
USA,m,1977,28,0.00183,0.00183,0.5,95487,174,95400,4211799,44.11
USA,m,1977,29,0.00187,0.00187,0.5,95312,178,95223,4116399,43.19
USA,m,1977,30,0.00185,0.00185,0.5,95134,176,95047,4021176,42.27
USA,m,1977,31,0.00171,0.00171,0.5,94959,163,94877,3926129,41.35
USA,m,1977,32,0.00196,0.00196,0.5,94796,186,94703,3831251,40.42
USA,m,1977,33,0.00194,0.00194,0.5,94610,184,94519,3736548,39.49
USA,m,1977,34,0.00214,0.00213,0.5,94427,201,94326,3642030,38.57
USA,m,1977,35,0.00222,0.00222,0.5,94225,209,94121,3547703,37.65
USA,m,1977,36,0.00238,0.00238,0.5,94016,224,93904,3453583,36.73
USA,m,1977,37,0.00253,0.00253,0.5,93792,237,93674,3359678,35.82
USA,m,1977,38,0.00272,0.00271,0.5,93555,254,93428,3266005,34.91
USA,m,1977,39,0.00301,0.00301,0.5,93301,281,93161,3172577,34.00
USA,m,1977,40,0.00307,0.00306,0.5,93020,285,92878,3079416,33.10
USA,m,1977,41,0.00357,0.00357,0.5,92735,331,92570,2986538,32.20
USA,m,1977,42,0.00395,0.00394,0.5,92405,364,92223,2893968,31.32
USA,m,1977,43,0.00431,0.00430,0.5,92041,395,91843,2801746,30.44
USA,m,1977,44,0.00466,0.00465,0.5,91645,426,91432,2709903,29.57
USA,m,1977,45,0.00506,0.00505,0.5,91219,461,90989,2618470,28.71
USA,m,1977,46,0.00560,0.00558,0.5,90759,507,90505,2527481,27.85
USA,m,1977,47,0.00605,0.00603,0.5,90252,544,89980,2436976,27.00
USA,m,1977,48,0.00688,0.00686,0.5,89708,615,89400,2346996,26.16
USA,m,1977,49,0.00775,0.00772,0.5,89093,688,88749,2257596,25.34
USA,m,1977,50,0.00838,0.00834,0.5,88405,737,88036,2168847,24.53
USA,m,1977,51,0.00903,0.00899,0.5,87667,788,87273,2080811,23.74
USA,m,1977,52,0.01016,0.01011,0.5,86879,878,86440,1993537,22.95
USA,m,1977,53,0.01091,0.01086,0.5,86001,934,85534,1907097,22.18
USA,m,1977,54,0.01171,0.01164,0.5,85067,990,84572,1821563,21.41
USA,m,1977,55,0.01318,0.01309,0.5,84077,1101,83527,1736991,20.66
USA,m,1977,56,0.01403,0.01393,0.5,82976,1156,82398,1653464,19.93
USA,m,1977,57,0.01539,0.01527,0.5,81820,1249,81196,1571065,19.20
USA,m,1977,58,0.01630,0.01617,0.5,80571,1303,79920,1489870,18.49
USA,m,1977,59,0.01850,0.01833,0.5,79268,1453,78542,1409950,17.79
USA,m,1977,60,0.01960,0.01941,0.5,77816,1510,77060,1331408,17.11
USA,m,1977,61,0.02151,0.02128,0.5,76305,1624,75493,1254347,16.44
USA,m,1977,62,0.02418,0.02389,0.5,74682,1784,73789,1178854,15.79
USA,m,1977,63,0.02615,0.02582,0.5,72897,1882,71956,1105065,15.16
USA,m,1977,64,0.02792,0.02754,0.5,71015,1956,70037,1033108,14.55
USA,m,1977,65,0.03046,0.03000,0.5,69059,2072,68024,963071,13.95
USA,m,1977,66,0.03258,0.03206,0.5,66988,2147,65914,895048,13.36
USA,m,1977,67,0.03536,0.03475,0.5,64840,2253,63714,829134,12.79
USA,m,1977,68,0.03775,0.03705,0.5,62587,2319,61427,765420,12.23
USA,m,1977,69,0.04198,0.04112,0.5,60268,2478,59029,703993,11.68
USA,m,1977,70,0.04478,0.04380,0.5,57790,2531,56524,644964,11.16
USA,m,1977,71,0.04792,0.04680,0.5,55259,2586,53966,588439,10.65
USA,m,1977,72,0.05210,0.05078,0.5,52673,2675,51336,534473,10.15
USA,m,1977,73,0.05633,0.05479,0.5,49998,2739,48629,483138,9.66
USA,m,1977,74,0.06083,0.05904,0.5,47259,2790,45864,434509,9.19
USA,m,1977,75,0.06489,0.06285,0.5,44469,2795,43071,388645,8.74
USA,m,1977,76,0.07265,0.07011,0.5,41674,2922,40213,345574,8.29
USA,m,1977,77,0.07687,0.07402,0.5,38752,2869,37318,305361,7.88
USA,m,1977,78,0.08081,0.07767,0.5,35884,2787,34490,268043,7.47
USA,m,1977,79,0.09151,0.08750,0.5,33097,2896,31648,233552,7.06
USA,m,1977,80,0.09913,0.09445,0.5,30200,2852,28774,201904,6.69
USA,m,1977,81,0.10577,0.10046,0.5,27348,2747,25974,173130,6.33
USA,m,1977,82,0.11466,0.10845,0.5,24601,2668,23267,147155,5.98
USA,m,1977,83,0.12688,0.11931,0.5,21933,2617,20625,123888,5.65
USA,m,1977,84,0.13722,0.12841,0.5,19316,2480,18076,103264,5.35
USA,m,1977,85,0.14588,0.13596,0.5,16836,2289,15691,85188,5.06
USA,m,1977,86,0.15755,0.14605,0.5,14547,2124,13484,69497,4.78
USA,m,1977,87,0.17221,0.15855,0.5,12422,1970,11437,56012,4.51
USA,m,1977,88,0.18466,0.16905,0.5,10453,1767,9569,44575,4.26
USA,m,1977,89,0.19757,0.17981,0.5,8686,1562,7905,35006,4.03
USA,m,1977,90,0.21277,0.19231,0.5,7124,1370,6439,27101,3.80
USA,m,1977,91,0.22996,0.20625,0.5,5754,1187,5160,20663,3.59
USA,m,1977,92,0.25632,0.22720,0.5,4567,1038,4048,15502,3.39
USA,m,1977,93,0.26805,0.23637,0.5,3529,834,3112,11454,3.25
USA,m,1977,94,0.27679,0.24314,0.5,2695,655,2368,8341,3.09
USA,m,1977,95,0.29879,0.25995,0.5,2040,530,1775,5974,2.93
USA,m,1977,96,0.31811,0.27446,0.5,1510,414,1302,4199,2.78
USA,m,1977,97,0.33808,0.28920,0.5,1095,317,937,2897,2.64
USA,m,1977,98,0.35865,0.30411,0.5,779,237,660,1960,2.52
USA,m,1977,99,0.37974,0.31915,0.5,542,173,455,1300,2.40
USA,m,1977,100,0.40131,0.33424,0.5,369,123,307,844,2.29
USA,m,1977,101,0.42326,0.34933,0.5,246,86,203,537,2.19
USA,m,1977,102,0.44552,0.36435,0.5,160,58,131,334,2.09
USA,m,1977,103,0.46799,0.37925,0.5,102,39,82,204,2.01
USA,m,1977,104,0.49060,0.39396,0.5,63,25,51,121,1.92
USA,m,1977,105,0.51325,0.40844,0.5,38,16,30,71,1.85
USA,m,1977,106,0.53584,0.42262,0.5,23,10,18,40,1.78
USA,m,1977,107,0.55829,0.43646,0.5,13,6,10,22,1.72
USA,m,1977,108,0.58050,0.44992,0.5,7,3,6,12,1.67
USA,m,1977,109,0.60239,0.46295,0.5,4,2,3,7,1.63
USA,m,1977,110+,0.62388,1.00000,1.6,2,2,3,3,1.60
USA,m,1978,0,0.01561,0.01539,0.09,100000,1539,98595,6960040,69.60
USA,m,1978,1,0.00111,0.00111,0.5,98461,109,98406,6861445,69.69
USA,m,1978,2,0.00080,0.00080,0.5,98352,79,98312,6763039,68.76
USA,m,1978,3,0.00062,0.00062,0.5,98273,61,98243,6664726,67.82
USA,m,1978,4,0.00051,0.00051,0.5,98212,50,98187,6566484,66.86
USA,m,1978,5,0.00044,0.00044,0.5,98162,44,98141,6468296,65.89
USA,m,1978,6,0.00043,0.00043,0.5,98119,42,98098,6370155,64.92
USA,m,1978,7,0.00038,0.00038,0.5,98077,38,98058,6272058,63.95
USA,m,1978,8,0.00034,0.00034,0.5,98040,33,98023,6173999,62.97
USA,m,1978,9,0.00032,0.00032,0.5,98007,31,97991,6075976,62.00
USA,m,1978,10,0.00032,0.00032,0.5,97975,31,97959,5977985,61.02
USA,m,1978,11,0.00035,0.00035,0.5,97944,34,97926,5880026,60.03
USA,m,1978,12,0.00038,0.00038,0.5,97909,37,97891,5782100,59.06
USA,m,1978,13,0.00050,0.00050,0.5,97872,49,97848,5684209,58.08
USA,m,1978,14,0.00057,0.00057,0.5,97824,55,97796,5586361,57.11
USA,m,1978,15,0.00075,0.00074,0.5,97768,73,97732,5488565,56.14
USA,m,1978,16,0.00112,0.00112,0.5,97695,110,97641,5390833,55.18
USA,m,1978,17,0.00148,0.00148,0.5,97586,145,97513,5293193,54.24
USA,m,1978,18,0.00177,0.00177,0.5,97441,172,97355,5195679,53.32
USA,m,1978,19,0.00197,0.00197,0.5,97269,191,97173,5098324,52.41
USA,m,1978,20,0.00198,0.00198,0.5,97077,192,96981,5001151,51.52
USA,m,1978,21,0.00207,0.00206,0.5,96885,200,96785,4904170,50.62
USA,m,1978,22,0.00199,0.00199,0.5,96685,192,96589,4807385,49.72
USA,m,1978,23,0.00198,0.00198,0.5,96493,191,96397,4710796,48.82
USA,m,1978,24,0.00188,0.00188,0.5,96301,181,96211,4614399,47.92
USA,m,1978,25,0.00191,0.00190,0.5,96120,183,96029,4518188,47.01
USA,m,1978,26,0.00184,0.00184,0.5,95937,176,95849,4422160,46.09
USA,m,1978,27,0.00186,0.00186,0.5,95761,178,95672,4326311,45.18
USA,m,1978,28,0.00178,0.00178,0.5,95582,170,95497,4230639,44.26
USA,m,1978,29,0.00185,0.00185,0.5,95412,177,95324,4135142,43.34
USA,m,1978,30,0.00181,0.00180,0.5,95235,172,95149,4039818,42.42
USA,m,1978,31,0.00187,0.00187,0.5,95063,177,94975,3944669,41.50
USA,m,1978,32,0.00175,0.00175,0.5,94886,166,94803,3849694,40.57
USA,m,1978,33,0.00195,0.00195,0.5,94720,185,94627,3754891,39.64
USA,m,1978,34,0.00205,0.00205,0.5,94535,194,94438,3660264,38.72
USA,m,1978,35,0.00225,0.00225,0.5,94341,212,94235,3565826,37.80
USA,m,1978,36,0.00231,0.00231,0.5,94129,217,94021,3471590,36.88
USA,m,1978,37,0.00256,0.00256,0.5,93912,240,93792,3377570,35.97
USA,m,1978,38,0.00268,0.00268,0.5,93672,251,93547,3283777,35.06
USA,m,1978,39,0.00294,0.00293,0.5,93421,274,93284,3190231,34.15
USA,m,1978,40,0.00310,0.00309,0.5,93147,288,93003,3096947,33.25
USA,m,1978,41,0.00346,0.00346,0.5,92859,321,92699,3003944,32.35
USA,m,1978,42,0.00385,0.00385,0.5,92538,356,92360,2911245,31.46
USA,m,1978,43,0.00413,0.00412,0.5,92182,380,91992,2818885,30.58
USA,m,1978,44,0.00450,0.00449,0.5,91802,412,91597,2726892,29.70
USA,m,1978,45,0.00513,0.00512,0.5,91391,468,91157,2635296,28.84
USA,m,1978,46,0.00539,0.00538,0.5,90923,489,90678,2544139,27.98
USA,m,1978,47,0.00610,0.00609,0.5,90433,550,90158,2453461,27.13
USA,m,1978,48,0.00655,0.00653,0.5,89883,587,89589,2363303,26.29
USA,m,1978,49,0.00728,0.00726,0.5,89296,648,88972,2273713,25.46
USA,m,1978,50,0.00821,0.00818,0.5,88648,725,88286,2184741,24.65
USA,m,1978,51,0.00892,0.00888,0.5,87923,781,87533,2096456,23.84
USA,m,1978,52,0.00976,0.00971,0.5,87142,846,86719,2008923,23.05
USA,m,1978,53,0.01073,0.01067,0.5,86296,921,85835,1922204,22.27
USA,m,1978,54,0.01182,0.01175,0.5,85375,1003,84873,1836369,21.51
USA,m,1978,55,0.01259,0.01251,0.5,84372,1055,83844,1751496,20.76
USA,m,1978,56,0.01388,0.01379,0.5,83316,1149,82742,1667653,20.02
USA,m,1978,57,0.01512,0.01501,0.5,82167,1233,81551,1584911,19.29
USA,m,1978,58,0.01651,0.01637,0.5,80934,1325,80272,1503360,18.58
USA,m,1978,59,0.01748,0.01733,0.5,79609,1380,78919,1423088,17.88
USA,m,1978,60,0.01954,0.01936,0.5,78229,1514,77472,1344169,17.18
USA,m,1978,61,0.02112,0.02090,0.5,76715,1603,75914,1266696,16.51
USA,m,1978,62,0.02350,0.02323,0.5,75112,1744,74240,1190783,15.85
USA,m,1978,63,0.02568,0.02535,0.5,73367,1860,72437,1116543,15.22
USA,m,1978,64,0.02790,0.02752,0.5,71507,1968,70523,1044106,14.60
USA,m,1978,65,0.02977,0.02933,0.5,69540,2040,68520,973583,14.00
USA,m,1978,66,0.03203,0.03152,0.5,67500,2128,66436,905063,13.41
USA,m,1978,67,0.03540,0.03478,0.5,65372,2274,64235,838627,12.83
USA,m,1978,68,0.03789,0.03719,0.5,63098,2346,61925,774392,12.27
USA,m,1978,69,0.04064,0.03983,0.5,60752,2420,59542,712467,11.73
USA,m,1978,70,0.04438,0.04342,0.5,58332,2533,57066,652926,11.19
USA,m,1978,71,0.04754,0.04643,0.5,55799,2591,54504,595860,10.68
USA,m,1978,72,0.05218,0.05085,0.5,53208,2706,51856,541356,10.17
USA,m,1978,73,0.05538,0.05389,0.5,50503,2721,49142,489500,9.69
USA,m,1978,74,0.06075,0.05896,0.5,47781,2817,46373,440359,9.22
USA,m,1978,75,0.06588,0.06378,0.5,44964,2868,43530,393986,8.76
USA,m,1978,76,0.06957,0.06723,0.5,42096,2830,40681,350456,8.33
USA,m,1978,77,0.07766,0.07476,0.5,39266,2935,37798,309774,7.89
USA,m,1978,78,0.08150,0.07831,0.5,36331,2845,34908,271976,7.49
USA,m,1978,79,0.08608,0.08253,0.5,33486,2764,32104,237068,7.08
USA,m,1978,80,0.09936,0.09466,0.5,30722,2908,29268,204964,6.67
USA,m,1978,81,0.10650,0.10112,0.5,27814,2813,26408,175696,6.32
USA,m,1978,82,0.11624,0.10986,0.5,25001,2747,23628,149288,5.97
USA,m,1978,83,0.12412,0.11686,0.5,22255,2601,20954,125660,5.65
USA,m,1978,84,0.13544,0.12685,0.5,19654,2493,18407,104706,5.33
USA,m,1978,85,0.14711,0.13703,0.5,17161,2352,15985,86298,5.03
USA,m,1978,86,0.15887,0.14718,0.5,14809,2180,13720,70313,4.75
USA,m,1978,87,0.17137,0.15784,0.5,12630,1994,11633,56594,4.48
USA,m,1978,88,0.18603,0.17020,0.5,10636,1810,9731,44961,4.23
USA,m,1978,89,0.20336,0.18459,0.5,8826,1629,8011,35230,3.99
USA,m,1978,90,0.21780,0.19641,0.5,7197,1414,6490,27218,3.78
USA,m,1978,91,0.22575,0.20285,0.5,5783,1173,5197,20728,3.58
USA,m,1978,92,0.24961,0.22191,0.5,4610,1023,4099,15532,3.37
USA,m,1978,93,0.27337,0.24050,0.5,3587,863,3156,11433,3.19
USA,m,1978,94,0.28727,0.25119,0.5,2724,684,2382,8277,3.04
USA,m,1978,95,0.30304,0.26317,0.5,2040,537,1772,5895,2.89
USA,m,1978,96,0.32286,0.27798,0.5,1503,418,1294,4124,2.74
USA,m,1978,97,0.34333,0.29303,0.5,1085,318,926,2829,2.61
USA,m,1978,98,0.36440,0.30824,0.5,767,237,649,1903,2.48
USA,m,1978,99,0.38601,0.32356,0.5,531,172,445,1254,2.36
USA,m,1978,100,0.40807,0.33892,0.5,359,122,298,809,2.25
USA,m,1978,101,0.43051,0.35426,0.5,237,84,195,511,2.15
USA,m,1978,102,0.45324,0.36950,0.5,153,57,125,316,2.06
USA,m,1978,103,0.47617,0.38460,0.5,97,37,78,191,1.97
USA,m,1978,104,0.49920,0.39948,0.5,59,24,48,113,1.89
USA,m,1978,105,0.52223,0.41410,0.5,36,15,28,65,1.82
USA,m,1978,106,0.54516,0.42839,0.5,21,9,16,37,1.76
USA,m,1978,107,0.56791,0.44231,0.5,12,5,9,20,1.70
USA,m,1978,108,0.59037,0.45582,0.5,7,3,5,11,1.64
USA,m,1978,109,0.61247,0.46888,0.5,4,2,3,6,1.60
USA,m,1978,110+,0.63411,1.00000,1.58,2,2,3,3,1.58
USA,m,1979,0,0.01504,0.01484,0.09,100000,1484,98643,6998547,69.99
USA,m,1979,1,0.00100,0.00100,0.5,98516,98,98467,6899904,70.04
USA,m,1979,2,0.00073,0.00073,0.5,98418,71,98382,6801437,69.11
USA,m,1979,3,0.00061,0.00061,0.5,98346,60,98317,6703055,68.16
USA,m,1979,4,0.00048,0.00048,0.5,98287,47,98263,6604738,67.20
USA,m,1979,5,0.00045,0.00045,0.5,98239,44,98217,6506475,66.23
USA,m,1979,6,0.00040,0.00040,0.5,98195,39,98176,6408258,65.26
USA,m,1979,7,0.00035,0.00035,0.5,98156,34,98139,6310082,64.29
USA,m,1979,8,0.00033,0.00033,0.5,98122,32,98106,6211944,63.31
USA,m,1979,9,0.00032,0.00032,0.5,98090,32,98074,6113838,62.33
USA,m,1979,10,0.00031,0.00031,0.5,98058,30,98043,6015764,61.35
USA,m,1979,11,0.00032,0.00032,0.5,98028,32,98012,5917721,60.37
USA,m,1979,12,0.00036,0.00036,0.5,97996,35,97978,5819709,59.39
USA,m,1979,13,0.00044,0.00044,0.5,97961,43,97939,5721731,58.41
USA,m,1979,14,0.00055,0.00055,0.5,97918,53,97891,5623791,57.43
USA,m,1979,15,0.00077,0.00077,0.5,97864,75,97827,5525900,56.46
USA,m,1979,16,0.00112,0.00112,0.5,97789,109,97735,5428074,55.51
USA,m,1979,17,0.00147,0.00147,0.5,97680,143,97608,5330339,54.57
USA,m,1979,18,0.00185,0.00185,0.5,97537,180,97447,5232730,53.65
USA,m,1979,19,0.00195,0.00194,0.5,97357,189,97262,5135284,52.75
USA,m,1979,20,0.00201,0.00200,0.5,97167,195,97070,5038022,51.85
USA,m,1979,21,0.00198,0.00198,0.5,96973,192,96877,4940952,50.95
USA,m,1979,22,0.00205,0.00205,0.5,96780,198,96681,4844075,50.05
USA,m,1979,23,0.00200,0.00200,0.5,96582,193,96486,4747394,49.15
USA,m,1979,24,0.00194,0.00194,0.5,96389,187,96296,4650908,48.25
USA,m,1979,25,0.00198,0.00198,0.5,96202,190,96107,4554612,47.34
USA,m,1979,26,0.00192,0.00192,0.5,96012,184,95920,4458505,46.44
USA,m,1979,27,0.00196,0.00196,0.5,95828,188,95734,4362585,45.53
USA,m,1979,28,0.00190,0.00190,0.5,95640,181,95549,4266852,44.61
USA,m,1979,29,0.00188,0.00188,0.5,95458,180,95369,4171302,43.70
USA,m,1979,30,0.00190,0.00190,0.5,95279,181,95188,4075934,42.78
USA,m,1979,31,0.00189,0.00189,0.5,95098,180,95008,3980746,41.86
USA,m,1979,32,0.00192,0.00192,0.5,94918,182,94827,3885738,40.94
USA,m,1979,33,0.00185,0.00185,0.5,94735,176,94648,3790911,40.02
USA,m,1979,34,0.00200,0.00199,0.5,94560,188,94466,3696264,39.09
USA,m,1979,35,0.00220,0.00220,0.5,94371,207,94268,3601798,38.17
USA,m,1979,36,0.00234,0.00233,0.5,94164,220,94054,3507530,37.25
USA,m,1979,37,0.00235,0.00235,0.5,93944,221,93834,3413476,36.34
USA,m,1979,38,0.00263,0.00263,0.5,93723,246,93600,3319643,35.42
USA,m,1979,39,0.00277,0.00276,0.5,93477,258,93348,3226043,34.51
USA,m,1979,40,0.00303,0.00303,0.5,93218,282,93077,3132695,33.61
USA,m,1979,41,0.00330,0.00330,0.5,92936,306,92783,3039618,32.71
USA,m,1979,42,0.00364,0.00364,0.5,92630,337,92461,2946835,31.81
USA,m,1979,43,0.00403,0.00402,0.5,92293,371,92108,2854373,30.93
USA,m,1979,44,0.00448,0.00447,0.5,91922,411,91717,2762266,30.05
USA,m,1979,45,0.00483,0.00482,0.5,91511,441,91290,2670549,29.18
USA,m,1979,46,0.00550,0.00548,0.5,91070,499,90820,2579259,28.32
USA,m,1979,47,0.00585,0.00583,0.5,90571,528,90307,2488438,27.48
USA,m,1979,48,0.00633,0.00631,0.5,90043,568,89758,2398132,26.63
USA,m,1979,49,0.00716,0.00713,0.5,89474,638,89155,2308373,25.80
USA,m,1979,50,0.00781,0.00778,0.5,88836,691,88491,2219218,24.98
USA,m,1979,51,0.00867,0.00863,0.5,88145,761,87765,2130727,24.17
USA,m,1979,52,0.00951,0.00947,0.5,87384,827,86971,2042963,23.38
USA,m,1979,53,0.01045,0.01039,0.5,86557,900,86107,1955992,22.60
USA,m,1979,54,0.01134,0.01127,0.5,85657,966,85174,1869885,21.83
USA,m,1979,55,0.01222,0.01214,0.5,84692,1028,84178,1784710,21.07
USA,m,1979,56,0.01308,0.01299,0.5,83663,1087,83120,1700533,20.33
USA,m,1979,57,0.01450,0.01439,0.5,82576,1189,81982,1617413,19.59
USA,m,1979,58,0.01588,0.01576,0.5,81388,1283,80746,1535431,18.87
USA,m,1979,59,0.01739,0.01724,0.5,80105,1381,79415,1454684,18.16
USA,m,1979,60,0.01835,0.01818,0.5,78724,1431,78009,1375269,17.47
USA,m,1979,61,0.02043,0.02022,0.5,77293,1563,76511,1297261,16.78
USA,m,1979,62,0.02270,0.02244,0.5,75730,1699,74880,1220750,16.12
USA,m,1979,63,0.02445,0.02416,0.5,74030,1788,73136,1145870,15.48
USA,m,1979,64,0.02678,0.02642,0.5,72242,1909,71288,1072733,14.85
USA,m,1979,65,0.02930,0.02888,0.5,70333,2031,69318,1001446,14.24
USA,m,1979,66,0.03097,0.03049,0.5,68302,2083,67261,932128,13.65
USA,m,1979,67,0.03327,0.03272,0.5,66220,2167,65136,864867,13.06
USA,m,1979,68,0.03654,0.03589,0.5,64053,2299,62903,799731,12.49
USA,m,1979,69,0.03956,0.03879,0.5,61754,2396,60556,736828,11.93
USA,m,1979,70,0.04256,0.04167,0.5,59358,2474,58122,676272,11.39
USA,m,1979,71,0.04627,0.04522,0.5,56885,2573,55598,618150,10.87
USA,m,1979,72,0.05068,0.04943,0.5,54312,2684,52970,562552,10.36
USA,m,1979,73,0.05442,0.05298,0.5,51628,2735,50260,509582,9.87
USA,m,1979,74,0.05906,0.05736,0.5,48892,2805,47490,459322,9.39
USA,m,1979,75,0.06427,0.06227,0.5,46088,2870,44653,411832,8.94
USA,m,1979,76,0.06810,0.06586,0.5,43218,2846,41795,367179,8.50
USA,m,1979,77,0.07216,0.06965,0.5,40372,2812,38966,325384,8.06
USA,m,1979,78,0.08096,0.07781,0.5,37560,2923,36099,286418,7.63
USA,m,1979,79,0.08551,0.08200,0.5,34637,2840,33217,250319,7.23
USA,m,1979,80,0.09524,0.09091,0.5,31797,2891,30352,217102,6.83
USA,m,1979,81,0.10428,0.09912,0.5,28907,2865,27474,186750,6.46
USA,m,1979,82,0.11135,0.10548,0.5,26041,2747,24668,159276,6.12
USA,m,1979,83,0.12236,0.11531,0.5,23295,2686,21952,134608,5.78
USA,m,1979,84,0.13097,0.12292,0.5,20609,2533,19342,112657,5.47
USA,m,1979,85,0.14117,0.13186,0.5,18075,2383,16884,93315,5.16
USA,m,1979,86,0.15562,0.14438,0.5,15692,2266,14559,76431,4.87
USA,m,1979,87,0.16710,0.15421,0.5,13426,2071,12391,61872,4.61
USA,m,1979,88,0.17727,0.16283,0.5,11356,1849,10431,49481,4.36
USA,m,1979,89,0.19337,0.17632,0.5,9507,1676,8668,39050,4.11
USA,m,1979,90,0.21217,0.19182,0.5,7830,1502,7079,30382,3.88
USA,m,1979,91,0.22251,0.20023,0.5,6328,1267,5695,23302,3.68
USA,m,1979,92,0.23866,0.21322,0.5,5061,1079,4522,17607,3.48
USA,m,1979,93,0.26132,0.23112,0.5,3982,920,3522,13086,3.29
USA,m,1979,94,0.27925,0.24503,0.5,3062,750,2687,9564,3.12
USA,m,1979,95,0.29281,0.25542,0.5,2311,590,2016,6877,2.98
USA,m,1979,96,0.31204,0.26993,0.5,1721,465,1489,4861,2.82
USA,m,1979,97,0.33194,0.28469,0.5,1257,358,1078,3372,2.68
USA,m,1979,98,0.35246,0.29965,0.5,899,269,764,2295,2.55
USA,m,1979,99,0.37354,0.31476,0.5,629,198,530,1530,2.43
USA,m,1979,100,0.39511,0.32993,0.5,431,142,360,1000,2.32
USA,m,1979,101,0.41710,0.34512,0.5,289,100,239,640,2.21
USA,m,1979,102,0.43942,0.36027,0.5,189,68,155,401,2.12
USA,m,1979,103,0.46199,0.37530,0.5,121,45,98,245,2.03
USA,m,1979,104,0.48472,0.39016,0.5,76,30,61,147,1.94
USA,m,1979,105,0.50750,0.40479,0.5,46,19,37,86,1.87
USA,m,1979,106,0.53026,0.41914,0.5,27,12,22,49,1.80
USA,m,1979,107,0.55290,0.43315,0.5,16,7,12,28,1.74
USA,m,1979,108,0.57531,0.44679,0.5,9,4,7,15,1.69
USA,m,1979,109,0.59742,0.46001,0.5,5,2,4,8,1.64
USA,m,1979,110+,0.61914,1.00000,1.62,3,3,4,4,1.62
USA,m,1980,0,0.01434,0.01415,0.08,100000,1415,98703,6995631,69.96
USA,m,1980,1,0.00109,0.00109,0.5,98585,107,98531,6896928,69.96
USA,m,1980,2,0.00073,0.00073,0.5,98478,72,98442,6798396,69.03
USA,m,1980,3,0.00060,0.00060,0.5,98406,59,98377,6699954,68.08
USA,m,1980,4,0.00046,0.00046,0.5,98347,45,98325,6601578,67.13
USA,m,1980,5,0.00038,0.00038,0.5,98302,37,98284,6503253,66.16
USA,m,1980,6,0.00037,0.00037,0.5,98265,36,98247,6404970,65.18
USA,m,1980,7,0.00036,0.00036,0.5,98229,35,98211,6306723,64.20
USA,m,1980,8,0.00034,0.00034,0.5,98193,33,98177,6208512,63.23
USA,m,1980,9,0.00032,0.00032,0.5,98160,31,98144,6110336,62.25
USA,m,1980,10,0.00030,0.00030,0.5,98129,29,98114,6012191,61.27
USA,m,1980,11,0.00031,0.00031,0.5,98099,30,98084,5914077,60.29
USA,m,1980,12,0.00035,0.00035,0.5,98069,34,98052,5815993,59.31
