,year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode,d_share,now,log_votes,residuals
7204,2000,NEW JERSEY,NJ,OCEAN,34029.0,US PRESIDENT,AL GORE,DEMOCRAT,102104,216393,20250821,TOTAL,0.47184520756216697,0,12.28485147792665,-0.022222044716313394
7208,2000,NEW JERSEY,NJ,PASSAIC,34031.0,US PRESIDENT,AL GORE,DEMOCRAT,90324,156573,20250821,TOTAL,0.5768810714491004,0,11.96127763388077,0.09331117377925946
7212,2000,NEW JERSEY,NJ,SALEM,34033.0,US PRESIDENT,AL GORE,DEMOCRAT,13718,26972,20250821,TOTAL,0.5086015126798161,0,10.202554569854472,0.08208795624767767
7216,2000,NEW JERSEY,NJ,SOMERSET,34035.0,US PRESIDENT,AL GORE,DEMOCRAT,56232,120377,20250821,TOTAL,0.4671324256294807,0,11.69838376370799,-0.007908691885775254
7220,2000,NEW JERSEY,NJ,SUSSEX,34037.0,US PRESIDENT,AL GORE,DEMOCRAT,21353,57490,20250821,TOTAL,0.3714211167159506,0,10.959366298617336,-0.0796448602377759
7224,2000,NEW JERSEY,NJ,UNION,34039.0,US PRESIDENT,AL GORE,DEMOCRAT,112003,186373,20250821,TOTAL,0.6009615126654612,0,12.135505320956478,0.1117393354695364
7228,2000,NEW JERSEY,NJ,WARREN,34041.0,US PRESIDENT,AL GORE,DEMOCRAT,16543,40801,20250821,TOTAL,0.40545574863361195,0,10.616461869895815,-0.034485752558556015
7232,2000,NEW MEXICO,NM,BERNALILLO,35001.0,US PRESIDENT,AL GORE,DEMOCRAT,99461,204319,20250821,TOTAL,0.48679271139737373,0,12.227437776970913,-0.005411930569992285
7236,2000,NEW MEXICO,NM,CATRON,35003.0,US PRESIDENT,AL GORE,DEMOCRAT,353,1711,20250821,TOTAL,0.20631209818819404,0,7.444833273892193,-0.13073570293583628
7240,2000,NEW MEXICO,NM,CHAVES,35005.0,US PRESIDENT,AL GORE,DEMOCRAT,6340,18149,20250821,TOTAL,0.3493305416276379,0,9.806370741756401,-0.06433005338539405
7244,2000,NEW MEXICO,NM,CIBOLA,35006.0,US PRESIDENT,AL GORE,DEMOCRAT,4127,7088,20250821,TOTAL,0.5822516930022573,0,8.866158492284917,0.19909338231072715
7248,2000,NEW MEXICO,NM,COLFAX,35007.0,US PRESIDENT,AL GORE,DEMOCRAT,2653,5461,20250821,TOTAL,0.485808459989013,0,8.605387202152153,0.11111006889434577
7252,2000,NEW MEXICO,NM,CURRY,35009.0,US PRESIDENT,AL GORE,DEMOCRAT,3471,11969,20250821,TOTAL,0.28999916450831315,0,9.39007525287337,-0.11015600832924022
7256,2000,NEW MEXICO,NM,DE BACA,35011.0,US PRESIDENT,AL GORE,DEMOCRAT,349,982,20250821,TOTAL,0.35539714867617106,0,6.889591308354466,0.03636245928258397
7260,2000,NEW MEXICO,NM,DONA ANA,35013.0,US PRESIDENT,AL GORE,DEMOCRAT,23912,46653,20250821,TOTAL,0.5125501039590166,0,10.750492512889448,0.06826039226152542
7264,2000,NEW MEXICO,NM,EDDY,35015.0,US PRESIDENT,AL GORE,DEMOCRAT,7108,17787,20250821,TOTAL,0.399617698318997,0,9.786223132375477,-0.013389269696427786
7268,2000,NEW MEXICO,NM,GRANT,35017.0,US PRESIDENT,AL GORE,DEMOCRAT,5673,11241,20250821,TOTAL,0.504670402989058,0,9.327323087461798,0.10655103046388054
7272,2000,NEW MEXICO,NM,GUADALUPE,35019.0,US PRESIDENT,AL GORE,DEMOCRAT,1076,1651,20250821,TOTAL,0.6517262265293762,0,7.409136443920128,0.31583649886992393
7276,2000,NEW MEXICO,NM,HARDING,35021.0,US PRESIDENT,AL GORE,DEMOCRAT,214,593,20250821,TOTAL,0.3608768971332209,0,6.385194398997726,0.05820580856352703
7280,2000,NEW MEXICO,NM,HIDALGO,35023.0,US PRESIDENT,AL GORE,DEMOCRAT,839,1834,20250821,TOTAL,0.4574700109051254,0,7.51425465281641,0.11817004742187515
7284,2000,NEW MEXICO,NM,LEA,35025.0,US PRESIDENT,AL GORE,DEMOCRAT,3855,14256,20250821,TOTAL,0.27041245791245794,0,9.56493314971059,-0.1354154396616502
7288,2000,NEW MEXICO,NM,LINCOLN,35027.0,US PRESIDENT,AL GORE,DEMOCRAT,2027,6772,20250821,TOTAL,0.29932073242764323,0,8.820551743253025,-0.08235800806393251
7292,2000,NEW MEXICO,NM,LOS ALAMOS,35028.0,US PRESIDENT,AL GORE,DEMOCRAT,4149,10218,20250821,TOTAL,0.4060481503229595,0,9.231906149890744,0.011024285817928858
7296,2000,NEW MEXICO,NM,LUNA,35029.0,US PRESIDENT,AL GORE,DEMOCRAT,2975,6612,20250821,TOTAL,0.4499395039322444,0,8.796641458940915,0.06903645881233172
7300,2000,NEW MEXICO,NM,MCKINLEY,35031.0,US PRESIDENT,AL GORE,DEMOCRAT,10281,15879,20250821,TOTAL,0.6474589079916871,0,9.672752760526098,0.23813313594681246
7304,2000,NEW MEXICO,NM,MORA,35033.0,US PRESIDENT,AL GORE,DEMOCRAT,1456,2191,20250821,TOTAL,0.6645367412140575,0,7.692113339595466,0.3194667016269985
7308,2000,NEW MEXICO,NM,OTERO,35035.0,US PRESIDENT,AL GORE,DEMOCRAT,5465,16204,20250821,TOTAL,0.33726240434460625,0,9.693013404322581,-0.07272066175058994
7312,2000,NEW MEXICO,NM,QUAY,35037.0,US PRESIDENT,AL GORE,DEMOCRAT,1471,3844,20250821,TOTAL,0.3826742976066597,0,8.254268770090183,0.01936686025812201
7316,2000,NEW MEXICO,NM,RIO ARRIBA,35039.0,US PRESIDENT,AL GORE,DEMOCRAT,8169,12097,20250821,TOTAL,0.6752913945606349,0,9.400712766959849,0.2747911204129017
7320,2000,NEW MEXICO,NM,ROOSEVELT,35041.0,US PRESIDENT,AL GORE,DEMOCRAT,1762,5651,20250821,TOTAL,0.31180322066890814,0,8.639587799629844,-0.06400470324541357
7324,2000,NEW MEXICO,NM,SAN JUAN,35045.0,US PRESIDENT,AL GORE,DEMOCRAT,11980,34657,20250821,TOTAL,0.34567331275067087,0,10.453255004416736,-0.08897344545462116
7328,2000,NEW MEXICO,NM,SAN MIGUEL,35047.0,US PRESIDENT,AL GORE,DEMOCRAT,6540,9161,20250821,TOTAL,0.7138958628970636,0,9.122710622015209,0.3224145102448283
7332,2000,NEW MEXICO,NM,SANDOVAL,35043.0,US PRESIDENT,AL GORE,DEMOCRAT,14899,31755,20250821,TOTAL,0.46918595496772164,0,10.365805472237076,0.03737622690729925
7336,2000,NEW MEXICO,NM,SANTA FE,35049.0,US PRESIDENT,AL GORE,DEMOCRAT,32017,49471,20250821,TOTAL,0.6471872410098846,0,10.809141918288724,0.2009948303848041
7340,2000,NEW MEXICO,NM,SIERRA,35051.0,US PRESIDENT,AL GORE,DEMOCRAT,1689,4586,20250821,TOTAL,0.36829481029219363,0,8.43076346341785,-0.0007384526028022531
7344,2000,NEW MEXICO,NM,SOCORRO,35053.0,US PRESIDENT,AL GORE,DEMOCRAT,3294,6826,20250821,TOTAL,0.4825666569000879,0,8.828494129466652,0.10063025020323202
7348,2000,NEW MEXICO,NM,TAOS,35055.0,US PRESIDENT,AL GORE,DEMOCRAT,7039,10895,20250821,TOTAL,0.6460761817347407,0,9.29605924737872,0.24897106800031188
7352,2000,NEW MEXICO,NM,TORRANCE,35057.0,US PRESIDENT,AL GORE,DEMOCRAT,1868,4960,20250821,TOTAL,0.37661290322580643,0,8.509161019718974,0.005036273602976427
7356,2000,NEW MEXICO,NM,UNION,35059.0,US PRESIDENT,AL GORE,DEMOCRAT,452,1755,20250821,TOTAL,0.25754985754985754,0,7.470224135899966,-0.08032167171913629
7360,2000,NEW MEXICO,NM,VALENCIA,35061.0,US PRESIDENT,AL GORE,DEMOCRAT,9819,21377,20250821,TOTAL,0.45932544323338165,0,9.97007085667928,0.04035410327776151
7364,2000,NEW YORK,NY,ALBANY,36001.0,US PRESIDENT,AL GORE,DEMOCRAT,85617,141969,20250821,TOTAL,0.6030682754685882,0,11.863364002891176,0.12267488333042276
7368,2000,NEW YORK,NY,ALLEGANY,36003.0,US PRESIDENT,AL GORE,DEMOCRAT,6336,18689,20250821,TOTAL,0.33902295467922305,0,9.835690394470303,-0.07558882596640393
7372,2000,NEW YORK,NY,BRONX,36005.0,US PRESIDENT,AL GORE,DEMOCRAT,265801,308048,20250821,TOTAL,0.8628557887082533,0,12.638010893969117,0.3573313692582134
7376,2000,NEW YORK,NY,BROOME,36007.0,US PRESIDENT,AL GORE,DEMOCRAT,45381,87063,20250821,TOTAL,0.5212432376554909,0,11.374387273506388,0.05671318619883303
7380,2000,NEW YORK,NY,CATTARAUGUS,36009.0,US PRESIDENT,AL GORE,DEMOCRAT,13697,33733,20250821,TOTAL,0.40604156167551064,0,10.426231865695646,-0.027728514205132504
7384,2000,NEW YORK,NY,CAYUGA,36011.0,US PRESIDENT,AL GORE,DEMOCRAT,17031,33978,20250821,TOTAL,0.5012360939431397,0,10.43346853534186,0.06723124665294133
7388,2000,NEW YORK,NY,CHAUTAUQUA,36013.0,US PRESIDENT,AL GORE,DEMOCRAT,27016,58720,20250821,TOTAL,0.4600817438692098,0,10.980535663288396,0.008328992221295684
7392,2000,NEW YORK,NY,CHEMUNG,36015.0,US PRESIDENT,AL GORE,DEMOCRAT,17424,37710,20250821,TOTAL,0.4620525059665871,0,10.537680590252403,0.024666820221671437
7396,2000,NEW YORK,NY,CHENANGO,36017.0,US PRESIDENT,AL GORE,DEMOCRAT,9112,20250,20250821,TOTAL,0.4499753086419753,0,9.915910072534686,0.032761048152170014
7400,2000,NEW YORK,NY,CLINTON,36019.0,US PRESIDENT,AL GORE,DEMOCRAT,15542,30555,20250821,TOTAL,0.508656521027655,0,10.327283617329016,0.07809651564597647
7404,2000,NEW YORK,NY,COLUMBIA,36021.0,US PRESIDENT,AL GORE,DEMOCRAT,13489,28691,20250821,TOTAL,0.4701474329929246,0,10.264338763718273,0.04162947909748166
7408,2000,NEW YORK,NY,CORTLAND,36023.0,US PRESIDENT,AL GORE,DEMOCRAT,9691,20723,20250821,TOTAL,0.46764464604545675,0,9.938999473537487,0.04968132120917379
7412,2000,NEW YORK,NY,DELAWARE,36025.0,US PRESIDENT,AL GORE,DEMOCRAT,8450,20175,20250821,TOTAL,0.4188351920693928,0,9.91219949313815,0.001741309874822683
7416,2000,NEW YORK,NY,DUTCHESS,36027.0,US PRESIDENT,AL GORE,DEMOCRAT,52390,111762,20250821,TOTAL,0.4687639806016356,0,11.624126889261058,-0.003868101827681436
7420,2000,NEW YORK,NY,ERIE,36029.0,US PRESIDENT,AL GORE,DEMOCRAT,240176,424654,20250821,TOTAL,0.5655804490243822,0,12.959029998685752,0.0496415555976365
7424,2000,NEW YORK,NY,ESSEX,36031.0,US PRESIDENT,AL GORE,DEMOCRAT,7927,17932,20250821,TOTAL,0.4420588891367388,0,9.79434210527533,0.02878852610606175
7428,2000,NEW YORK,NY,FRANKLIN,36033.0,US PRESIDENT,AL GORE,DEMOCRAT,8870,17447,20250821,TOTAL,0.508396859058864,0,9.766922993079902,0.09601602448997659
7432,2000,NEW YORK,NY,FULTON,36035.0,US PRESIDENT,AL GORE,DEMOCRAT,9314,21671,20250821,TOTAL,0.4297909648839463,0,9.983730240212331,0.010376488391426353
7436,2000,NEW YORK,NY,GENESEE,36037.0,US PRESIDENT,AL GORE,DEMOCRAT,10191,26069,20250821,TOTAL,0.3909240860792512,0,10.168502147925643,-0.03448474463154855
7440,2000,NEW YORK,NY,GREENE,36039.0,US PRESIDENT,AL GORE,DEMOCRAT,8480,21094,20250821,TOTAL,0.4020100502512563,0,9.95674391883656,-0.016528938341741073
7444,2000,NEW YORK,NY,HAMILTON,36041.0,US PRESIDENT,AL GORE,DEMOCRAT,1114,3682,20250821,TOTAL,0.3025529603476372,0,8.211211361793023,-0.05935761229214431
7448,2000,NEW YORK,NY,HERKIMER,36043.0,US PRESIDENT,AL GORE,DEMOCRAT,12224,27705,20250821,TOTAL,0.4412199963905432,0,10.22936818130145,0.013836555099425607
7452,2000,NEW YORK,NY,JEFFERSON,36045.0,US PRESIDENT,AL GORE,DEMOCRAT,16799,36418,20250821,TOTAL,0.46128288209127355,0,10.502818436891788,0.025028191304637848
7456,2000,NEW YORK,NY,KINGS,36047.0,US PRESIDENT,AL GORE,DEMOCRAT,497468,617105,20250821,TOTAL,0.8061318576255256,0,13.332794466690853,0.278067329717018
7460,2000,NEW YORK,NY,LEWIS,36049.0,US PRESIDENT,AL GORE,DEMOCRAT,4333,10923,20250821,TOTAL,0.3966858921541701,0,9.298625936843543,-0.0005024898974552161
7464,2000,NEW YORK,NY,LIVINGSTON,36051.0,US PRESIDENT,AL GORE,DEMOCRAT,10476,27223,20250821,TOTAL,0.3848216581567057,0,10.21181748321106,-0.041992404907852054
7468,2000,NEW YORK,NY,MADISON,36053.0,US PRESIDENT,AL GORE,DEMOCRAT,12017,28366,20250821,TOTAL,0.42364097863639566,0,10.252946523854552,-0.004507389200604284
7472,2000,NEW YORK,NY,MONROE,36055.0,US PRESIDENT,AL GORE,DEMOCRAT,161743,317762,20250821,TOTAL,0.5090067408941283,0,12.669057953877546,0.002475095416980211
7476,2000,NEW YORK,NY,MONTGOMERY,36057.0,US PRESIDENT,AL GORE,DEMOCRAT,10249,20809,20250821,TOTAL,0.4925272718535249,0,9.94314086441278,0.07442959237334573
7480,2000,NEW YORK,NY,NASSAU,36059.0,US PRESIDENT,AL GORE,DEMOCRAT,341610,589707,20250821,TOTAL,0.5792876801530251,0,13.28738108236074,0.0526964493235732
7484,2000,NEW YORK,NY,NEW YORK,36061.0,US PRESIDENT,AL GORE,DEMOCRAT,449300,563232,20250821,TOTAL,0.7977174592352707,0,13.241446900393695,0.27261642115668105
7488,2000,NEW YORK,NY,NIAGARA,36063.0,US PRESIDENT,AL GORE,DEMOCRAT,47781,93257,20250821,TOTAL,0.512358321627331,0,11.443114401712803,0.04559863063307856
7492,2000,NEW YORK,NY,ONEIDA,36065.0,US PRESIDENT,AL GORE,DEMOCRAT,43933,95996,20250821,TOTAL,0.4576544856035668,0,11.472061802915228,-0.010044314472003435
7496,2000,NEW YORK,NY,ONONDAGA,36067.0,US PRESIDENT,AL GORE,DEMOCRAT,109896,203629,20250821,TOTAL,0.5396873726237422,0,12.224054989664753,0.0475924747490209
7500,2000,NEW YORK,NY,ONTARIO,36069.0,US PRESIDENT,AL GORE,DEMOCRAT,19761,45948,20250821,TOTAL,0.43007312614259596,0,10.735265601265295,-0.013722595407500982
7504,2000,NEW YORK,NY,ORANGE,36071.0,US PRESIDENT,AL GORE,DEMOCRAT,58170,126549,20250821,TOTAL,0.45966384562501483,0,11.748384863927035,-0.016999403250608447
7508,2000,NEW YORK,NY,ORLEANS,36073.0,US PRESIDENT,AL GORE,DEMOCRAT,5991,15843,20250821,TOTAL,0.37814807801552736,0,9.670483041375043,-0.031104059997335565
7512,2000,NEW YORK,NY,OSWEGO,36075.0,US PRESIDENT,AL GORE,DEMOCRAT,22857,48473,20250821,TOTAL,0.4715408577971242,0,10.788762220879093,0.0260096035493661
7516,2000,NEW YORK,NY,OTSEGO,36077.0,US PRESIDENT,AL GORE,DEMOCRAT,11460,25358,20250821,TOTAL,0.4519283855193627,0,10.140849541087894,0.027416658283304862
7520,2000,NEW YORK,NY,PUTNAM,36079.0,US PRESIDENT,AL GORE,DEMOCRAT,18525,42547,20250821,TOTAL,0.43540085082379487,0,10.658364626228009,-0.00590005595814036
7524,2000,NEW YORK,NY,QUEENS,36081.0,US PRESIDENT,AL GORE,DEMOCRAT,416967,555930,20250821,TOTAL,0.7500350763585344,0,13.228397666026165,0.22535738041049036
7528,2000,NEW YORK,NY,RENSSELAER,36083.0,US PRESIDENT,AL GORE,DEMOCRAT,34808,68436,20250821,TOTAL,0.5086211935238764,0,11.133654280944539,0.051900980950742026
7532,2000,NEW YORK,NY,RICHMOND,36085.0,US PRESIDENT,AL GORE,DEMOCRAT,73828,142121,20250821,TOTAL,0.5194728435628795,0,11.864434086417555,0.03904473586768131
7536,2000,NEW YORK,NY,ROCKLAND,36087.0,US PRESIDENT,AL GORE,DEMOCRAT,69530,122580,20250821,TOTAL,0.5672214064284549,0,11.716519157039723,0.09159194205428728
7540,2000,NEW YORK,NY,SARATOGA,36091.0,US PRESIDENT,AL GORE,DEMOCRAT,43359,95057,20250821,TOTAL,0.4561368442092639,0,11.462231990654645,-0.011243057948769286
7544,2000,NEW YORK,NY,SCHENECTADY,36093.0,US PRESIDENT,AL GORE,DEMOCRAT,35534,66946,20250821,TOTAL,0.530786006632211,0,11.111641603255286,0.07477992744112161
7548,2000,NEW YORK,NY,SCHOHARIE,36095.0,US PRESIDENT,AL GORE,DEMOCRAT,5390,13548,20250821,TOTAL,0.3978447003247712,0,9.513994213937663,-0.006330640709200419
7552,2000,NEW YORK,NY,SCHUYLER,36097.0,US PRESIDENT,AL GORE,DEMOCRAT,3301,8153,20250821,TOTAL,0.4048816386606157,0,9.006141236662911,0.01718201990644136
7556,2000,NEW YORK,NY,SENECA,36099.0,US PRESIDENT,AL GORE,DEMOCRAT,6841,14333,20250821,TOTAL,0.47729016953882647,0,9.570319849923216,0.0712875171032149
7560,2000,NEW YORK,NY,ST. LAWRENCE,36089.0,US PRESIDENT,AL GORE,DEMOCRAT,21386,39779,20250821,TOTAL,0.5376203524472711,0,10.59109441383156,0.0985018200664754
7564,2000,NEW YORK,NY,STEUBEN,36101.0,US PRESIDENT,AL GORE,DEMOCRAT,14600,40563,20250821,TOTAL,0.3599339299361487,0,10.610611600026868,-0.07981777730789696
7568,2000,NEW YORK,NY,SUFFOLK,36103.0,US PRESIDENT,AL GORE,DEMOCRAT,306306,573866,20250821,TOTAL,0.5337587520431599,0,13.26015119857078,0.008050910743965356
7572,2000,NEW YORK,NY,SULLIVAN,36105.0,US PRESIDENT,AL GORE,DEMOCRAT,14348,28524,20250821,TOTAL,0.5030150049081475,0,10.258501117148194,0.07468643543685893
7576,2000,NEW YORK,NY,TIOGA,36107.0,US PRESIDENT,AL GORE,DEMOCRAT,9170,22454,20250821,TOTAL,0.408390487218313,0,10.019224051018725,-0.012175476408605335
7580,2000,NEW YORK,NY,TOMPKINS,36109.0,US PRESIDENT,AL GORE,DEMOCRAT,21807,40060,20250821,TOTAL,0.5443584623065402,0,10.59813360921981,0.10501156495895347
7584,2000,NEW YORK,NY,ULSTER,36111.0,US PRESIDENT,AL GORE,DEMOCRAT,38162,78225,20250821,TOTAL,0.4878491530840524,0,11.267344568537084,0.026791771786022822
7588,2000,NEW YORK,NY,WARREN,36113.0,US PRESIDENT,AL GORE,DEMOCRAT,12193,28621,20250821,TOTAL,0.4260158624785996,0,10.261895993101012,-0.0024228432641609787
7592,2000,NEW YORK,NY,WASHINGTON,36115.0,US PRESIDENT,AL GORE,DEMOCRAT,9641,23555,20250821,TOTAL,0.4092973890893653,0,10.067093391134142,-0.012821547521370158
7596,2000,NEW YORK,NY,WAYNE,36117.0,US PRESIDENT,AL GORE,DEMOCRAT,14977,38329,20250821,TOTAL,0.390748519397845,0,10.55396206880912,-0.04716536866350568
7600,2000,NEW YORK,NY,WESTCHESTER,36119.0,US PRESIDENT,AL GORE,DEMOCRAT,218010,371775,20250821,TOTAL,0.5864030663707888,0,12.826044111556884,0.07477848957013689
7604,2000,NEW YORK,NY,WYOMING,36121.0,US PRESIDENT,AL GORE,DEMOCRAT,5935,17627,20250821,TOTAL,0.33669938163045326,0,9.777187096419954,-0.07601444008953706
7608,2000,NEW YORK,NY,YATES,36123.0,US PRESIDENT,AL GORE,DEMOCRAT,3962,10052,20250821,TOTAL,0.39415041782729804,0,9.215526898663482,-0.00034207242879241706
7612,2000,NORTH CAROLINA,NC,ALAMANCE,37001.0,US PRESIDENT,AL GORE,DEMOCRAT,17459,47091,20250821,TOTAL,0.37075024951689284,0,10.759837178943316,-0.0738426210269384
7616,2000,NORTH CAROLINA,NC,ALEXANDER,37003.0,US PRESIDENT,AL GORE,DEMOCRAT,4166,13492,20250821,TOTAL,0.30877557070856804,0,9.50985219618154,-0.09526539534429379
7620,2000,NORTH CAROLINA,NC,ALLEGHANY,37005.0,US PRESIDENT,AL GORE,DEMOCRAT,1715,4313,20250821,TOTAL,0.3976350568050081,0,8.369388996647842,0.0305928990424455
7624,2000,NORTH CAROLINA,NC,ANSON,37007.0,US PRESIDENT,AL GORE,DEMOCRAT,4792,7985,20250821,TOTAL,0.6001252348152787,0,8.985320060649112,0.213101094849046
7628,2000,NORTH CAROLINA,NC,ASHE,37009.0,US PRESIDENT,AL GORE,DEMOCRAT,4011,10316,20250821,TOTAL,0.3888134936021714,0,9.241451367001236,-0.006520036009199204
7632,2000,NORTH CAROLINA,NC,AVERY,37011.0,US PRESIDENT,AL GORE,DEMOCRAT,1686,6694,20250821,TOTAL,0.2518673438900508,0,8.808966881771273,-0.1294355615292418
7636,2000,NORTH CAROLINA,NC,BEAUFORT,37013.0,US PRESIDENT,AL GORE,DEMOCRAT,6634,17313,20250821,TOTAL,0.38318026916190145,0,9.759212943379076,-0.028950436642720567
7640,2000,NORTH CAROLINA,NC,BERTIE,37015.0,US PRESIDENT,AL GORE,DEMOCRAT,4660,7176,20250821,TOTAL,0.649386845039019,0,8.878497403738631,0.2658282364513589
7644,2000,NORTH CAROLINA,NC,BLADEN,37017.0,US PRESIDENT,AL GORE,DEMOCRAT,5889,10908,20250821,TOTAL,0.5398789878987899,0,9.297251743965479,0.14273518729343143
7648,2000,NORTH CAROLINA,NC,BRUNSWICK,37019.0,US PRESIDENT,AL GORE,DEMOCRAT,13118,28839,20250821,TOTAL,0.4548701411283332,0,10.269483916733925,0.02618526862461934
7652,2000,NORTH CAROLINA,NC,BUNCOMBE,37021.0,US PRESIDENT,AL GORE,DEMOCRAT,38545,85476,20250821,TOTAL,0.45094529458561466,0,11.355990913766354,-0.012987943762527931
7656,2000,NORTH CAROLINA,NC,BURKE,37023.0,US PRESIDENT,AL GORE,DEMOCRAT,11924,30658,20250821,TOTAL,0.38893600365320635,0,10.330648918726054,-0.04173317854476838
7660,2000,NORTH CAROLINA,NC,CABARRUS,37025.0,US PRESIDENT,AL GORE,DEMOCRAT,16284,49381,20250821,TOTAL,0.32976245924545877,0,10.80732101380793,-0.1163708777542497
7664,2000,NORTH CAROLINA,NC,CALDWELL,37027.0,US PRESIDENT,AL GORE,DEMOCRAT,8588,26115,20250821,TOTAL,0.32885314953092093,0,10.170265140870399,-0.09661287604421709
7668,2000,NORTH CAROLINA,NC,CAMDEN,37029.0,US PRESIDENT,AL GORE,DEMOCRAT,1187,2831,20250821,TOTAL,0.419286471211586,0,7.9483852851118995,0.06590247937580795
7672,2000,NORTH CAROLINA,NC,CARTERET,37031.0,US PRESIDENT,AL GORE,DEMOCRAT,8839,26461,20250821,TOTAL,0.3340387740448207,0,10.183427229849748,-0.09185425488039994
7676,2000,NORTH CAROLINA,NC,CASWELL,37033.0,US PRESIDENT,AL GORE,DEMOCRAT,4091,8422,20250821,TOTAL,0.48575160294466874,0,9.038602608721874,0.09699887517115846
7680,2000,NORTH CAROLINA,NC,CATAWBA,37035.0,US PRESIDENT,AL GORE,DEMOCRAT,16246,50841,20250821,TOTAL,0.3195452489132787,0,10.83645839466148,-0.1275333604711264
7684,2000,NORTH CAROLINA,NC,CHATHAM,37037.0,US PRESIDENT,AL GORE,DEMOCRAT,10461,20931,20250821,TOTAL,0.4997850078830443,0,9.948986592607346,0.0814976817953495
7688,2000,NORTH CAROLINA,NC,CHEROKEE,37039.0,US PRESIDENT,AL GORE,DEMOCRAT,3239,9674,20250821,TOTAL,0.3348149679553442,0,9.177197153382929,-0.05843403202589037
7692,2000,NORTH CAROLINA,NC,CHOWAN,37041.0,US PRESIDENT,AL GORE,DEMOCRAT,2430,4890,20250821,TOTAL,0.49693251533742333,0,8.494947582468917,0.1258169968141677
7696,2000,NORTH CAROLINA,NC,CLAY,37043.0,US PRESIDENT,AL GORE,DEMOCRAT,1361,3852,20250821,TOTAL,0.35332294911734163,0,8.256347772918016,-0.010051935060776729
7700,2000,NORTH CAROLINA,NC,CLEVELAND,37045.0,US PRESIDENT,AL GORE,DEMOCRAT,13455,32746,20250821,TOTAL,0.41088987967996093,0,10.396536096199437,-0.02191680862002865
7704,2000,NORTH CAROLINA,NC,COLUMBUS,37047.0,US PRESIDENT,AL GORE,DEMOCRAT,9986,18425,20250821,TOTAL,0.5419810040705563,0,9.821463717057537,0.12783076406071492
7708,2000,NORTH CAROLINA,NC,CRAVEN,37049.0,US PRESIDENT,AL GORE,DEMOCRAT,12213,31985,20250821,TOTAL,0.3818352352665312,0,10.373022321884237,-0.05020862120475483
7712,2000,NORTH CAROLINA,NC,CUMBERLAND,37051.0,US PRESIDENT,AL GORE,DEMOCRAT,38626,77151,20250821,TOTAL,0.5006545605371285,0,11.253519819470103,0.04004568055032043
7716,2000,NORTH CAROLINA,NC,CURRITUCK,37053.0,US PRESIDENT,AL GORE,DEMOCRAT,2595,6739,20250821,TOTAL,0.3850719691348865,0,8.815666824946216,0.0035517047397085055
7720,2000,NORTH CAROLINA,NC,DARE,37055.0,US PRESIDENT,AL GORE,DEMOCRAT,5589,13002,20250821,TOTAL,0.4298569450853715,0,9.472858470764415,0.027016126266731555
7724,2000,NORTH CAROLINA,NC,DAVIDSON,37057.0,US PRESIDENT,AL GORE,DEMOCRAT,16199,52047,20250821,TOTAL,0.3112379195726939,0,10.859902435494437,-0.1366012593528267
7728,2000,NORTH CAROLINA,NC,DAVIE,37059.0,US PRESIDENT,AL GORE,DEMOCRAT,3651,13998,20250821,TOTAL,0.26082297471067295,0,9.546669741249485,-0.14441242294878986
7732,2000,NORTH CAROLINA,NC,DUPLIN,37061.0,US PRESIDENT,AL GORE,DEMOCRAT,6475,14390,20250821,TOTAL,0.4499652536483669,0,9.574288799881414,0.04383384088214831
7736,2000,NORTH CAROLINA,NC,DURHAM,37063.0,US PRESIDENT,AL GORE,DEMOCRAT,53907,84604,20250821,TOTAL,0.63716845539218,0,11.345736825800465,0.1735678792772396
7740,2000,NORTH CAROLINA,NC,EDGECOMBE,37065.0,US PRESIDENT,AL GORE,DEMOCRAT,11315,18202,20250821,TOTAL,0.6216349851664652,0,9.8092867571373,0.20787978903513893
7744,2000,NORTH CAROLINA,NC,FORSYTH,37067.0,US PRESIDENT,AL GORE,DEMOCRAT,52457,120942,20250821,TOTAL,0.43373683253129597,0,11.703066370816314,-0.04145619771798814
7748,2000,NORTH CAROLINA,NC,FRANKLIN,37069.0,US PRESIDENT,AL GORE,DEMOCRAT,7454,16051,20250821,TOTAL,0.46439474176063794,0,9.683526431913219,0.05471945120223498
7752,2000,NORTH CAROLINA,NC,GASTON,37071.0,US PRESIDENT,AL GORE,DEMOCRAT,19281,59179,20250821,TOTAL,0.32580814140151065,0,10.988322028210893,-0.1261972148224771
7756,2000,NORTH CAROLINA,NC,GATES,37073.0,US PRESIDENT,AL GORE,DEMOCRAT,1944,3446,20250821,TOTAL,0.5641323273360418,0,8.144969417087875,0.20437077012606497
7760,2000,NORTH CAROLINA,NC,GRAHAM,37075.0,US PRESIDENT,AL GORE,DEMOCRAT,1006,3361,20250821,TOTAL,0.2993156798571854,0,8.119993827725105,-0.05963562144699086
7764,2000,NORTH CAROLINA,NC,GRANVILLE,37077.0,US PRESIDENT,AL GORE,DEMOCRAT,7733,15194,20250821,TOTAL,0.5089509016717125,0,9.628655892063167,0.10105571641221561
7768,2000,NORTH CAROLINA,NC,GREENE,37079.0,US PRESIDENT,AL GORE,DEMOCRAT,2478,5870,20250821,TOTAL,0.4221465076660988,0,8.677609912822142,0.04510507365046995
