,date,nominal_price,date_column,year,today,cpi
11187,4/27/18,1.2158,4/27/18,2018,0.798664122,251.1
11188,4/30/18,1.2237,4/30/18,2018,0.798664122,251.1
11189,5/1/18,1.248,5/1/18,2018,0.798664122,251.1
11190,5/2/18,1.2375,5/2/18,2018,0.798664122,251.1
11191,5/3/18,1.2435,5/3/18,2018,0.798664122,251.1
11192,5/4/18,1.226,5/4/18,2018,0.798664122,251.1
11193,5/7/18,1.2075,5/7/18,2018,0.798664122,251.1
11194,5/8/18,1.196,5/8/18,2018,0.798664122,251.1
11195,5/9/18,1.1875,5/9/18,2018,0.798664122,251.1
11196,5/10/18,1.1955,5/10/18,2018,0.798664122,251.1
11197,5/11/18,1.194,5/11/18,2018,0.798664122,251.1
11198,5/14/18,1.176,5/14/18,2018,0.798664122,251.1
11199,5/15/18,1.1695,5/15/18,2018,0.798664122,251.1
11200,5/16/18,1.173,5/16/18,2018,0.798664122,251.1
11201,5/17/18,1.179,5/17/18,2018,0.798664122,251.1
11202,5/18/18,1.18,5/18/18,2018,0.798664122,251.1
11203,5/21/18,1.202,5/21/18,2018,0.798664122,251.1
11204,5/22/18,1.2085,5/22/18,2018,0.798664122,251.1
11205,5/23/18,1.1935,5/23/18,2018,0.798664122,251.1
11206,5/24/18,1.2055,5/24/18,2018,0.798664122,251.1
11207,5/25/18,1.204,5/25/18,2018,0.798664122,251.1
11208,5/29/18,1.2025,5/29/18,2018,0.798664122,251.1
11209,5/30/18,1.203,5/30/18,2018,0.798664122,251.1
11210,5/31/18,1.237,5/31/18,2018,0.798664122,251.1
11211,6/1/18,1.2275,6/1/18,2018,0.798664122,251.1
11212,6/4/18,1.215,6/4/18,2018,0.798664122,251.1
11213,6/5/18,1.1945,6/5/18,2018,0.798664122,251.1
11214,6/6/18,1.1825,6/6/18,2018,0.798664122,251.1
11215,6/7/18,1.157,6/7/18,2018,0.798664122,251.1
11216,6/8/18,1.1725,6/8/18,2018,0.798664122,251.1
11217,6/11/18,1.171,6/11/18,2018,0.798664122,251.1
11218,6/12/18,1.1735,6/12/18,2018,0.798664122,251.1
11219,6/13/18,1.1635,6/13/18,2018,0.798664122,251.1
11220,6/14/18,1.157,6/14/18,2018,0.798664122,251.1
11221,6/15/18,1.152,6/15/18,2018,0.798664122,251.1
11222,6/18/18,1.1445,6/18/18,2018,0.798664122,251.1
11223,6/19/18,1.141,6/19/18,2018,0.798664122,251.1
11224,6/20/18,1.1365,6/20/18,2018,0.798664122,251.1
11225,6/21/18,1.126,6/21/18,2018,0.798664122,251.1
11226,6/22/18,1.1385,6/22/18,2018,0.798664122,251.1
11227,6/25/18,1.1415,6/25/18,2018,0.798664122,251.1
11228,6/26/18,1.1538,6/26/18,2018,0.798664122,251.1
11229,6/27/18,1.1556,6/27/18,2018,0.798664122,251.1
11230,6/28/18,1.1431,6/28/18,2018,0.798664122,251.1
11231,6/29/18,1.1438,6/29/18,2018,0.798664122,251.1
11232,7/2/18,1.1165,7/2/18,2018,0.798664122,251.1
11233,7/3/18,1.119,7/3/18,2018,0.798664122,251.1
11234,7/5/18,1.0915,7/5/18,2018,0.798664122,251.1
11235,7/6/18,1.141,7/6/18,2018,0.798664122,251.1
11236,7/9/18,1.1505,7/9/18,2018,0.798664122,251.1
11237,7/10/18,1.148,7/10/18,2018,0.798664122,251.1
11238,7/11/18,1.1205,7/11/18,2018,0.798664122,251.1
11239,7/12/18,1.1155,7/12/18,2018,0.798664122,251.1
11240,7/13/18,1.099,7/13/18,2018,0.798664122,251.1
11241,7/16/18,1.103,7/16/18,2018,0.798664122,251.1
11242,7/17/18,1.0925,7/17/18,2018,0.798664122,251.1
11243,7/18/18,1.0815,7/18/18,2018,0.798664122,251.1
11244,7/19/18,1.088,7/19/18,2018,0.798664122,251.1
11245,7/20/18,1.1065,7/20/18,2018,0.798664122,251.1
11246,7/23/18,1.1165,7/23/18,2018,0.798664122,251.1
11247,7/24/18,1.1095,7/24/18,2018,0.798664122,251.1
11248,7/25/18,1.11,7/25/18,2018,0.798664122,251.1
11249,7/26/18,1.0955,7/26/18,2018,0.798664122,251.1
11250,7/27/18,1.1045,7/27/18,2018,0.798664122,251.1
11251,7/30/18,1.114,7/30/18,2018,0.798664122,251.1
11252,7/31/18,1.099,7/31/18,2018,0.798664122,251.1
11253,8/1/18,1.0805,8/1/18,2018,0.798664122,251.1
11254,8/2/18,1.067,8/2/18,2018,0.798664122,251.1
11255,8/3/18,1.0775,8/3/18,2018,0.798664122,251.1
11256,8/6/18,1.0875,8/6/18,2018,0.798664122,251.1
11257,8/7/18,1.0905,8/7/18,2018,0.798664122,251.1
11258,8/8/18,1.0785,8/8/18,2018,0.798664122,251.1
11259,8/9/18,1.0765,8/9/18,2018,0.798664122,251.1
11260,8/10/18,1.07,8/10/18,2018,0.798664122,251.1
11261,8/13/18,1.0625,8/13/18,2018,0.798664122,251.1
11262,8/14/18,1.0505,8/14/18,2018,0.798664122,251.1
11263,8/15/18,1.024,8/15/18,2018,0.798664122,251.1
11264,8/16/18,1.017,8/16/18,2018,0.798664122,251.1
11265,8/17/18,1.012,8/17/18,2018,0.798664122,251.1
11266,8/20/18,0.9725,8/20/18,2018,0.798664122,251.1
11267,8/21/18,0.9795,8/21/18,2018,0.798664122,251.1
11268,8/22/18,0.964,8/22/18,2018,0.798664122,251.1
11269,8/23/18,0.972,8/23/18,2018,0.798664122,251.1
11270,8/24/18,1.0055,8/24/18,2018,0.798664122,251.1
11271,8/27/18,1.0185,8/27/18,2018,0.798664122,251.1
11272,8/28/18,1.0001,8/28/18,2018,0.798664122,251.1
11273,8/29/18,1.0035,8/29/18,2018,0.798664122,251.1
11274,8/30/18,1.0117,8/30/18,2018,0.798664122,251.1
11275,8/31/18,1.0106,8/31/18,2018,0.798664122,251.1
11276,9/4/18,1.0145,9/4/18,2018,0.798664122,251.1
11277,9/5/18,1.038,9/5/18,2018,0.798664122,251.1
11278,9/6/18,1.022,9/6/18,2018,0.798664122,251.1
11279,9/7/18,1.0245,9/7/18,2018,0.798664122,251.1
11280,9/10/18,1.0125,9/10/18,2018,0.798664122,251.1
11281,9/11/18,1.0045,9/11/18,2018,0.798664122,251.1
11282,9/12/18,1.021,9/12/18,2018,0.798664122,251.1
11283,9/13/18,1.0065,9/13/18,2018,0.798664122,251.1
11284,9/14/18,0.997,9/14/18,2018,0.798664122,251.1
11285,9/17/18,0.973,9/17/18,2018,0.798664122,251.1
11286,9/18/18,0.9585,9/18/18,2018,0.798664122,251.1
11287,9/19/18,0.967,9/19/18,2018,0.798664122,251.1
11288,9/20/18,0.9975,9/20/18,2018,0.798664122,251.1
11289,9/21/18,0.999,9/21/18,2018,0.798664122,251.1
11290,9/24/18,0.985,9/24/18,2018,0.798664122,251.1
11291,9/25/18,0.971,9/25/18,2018,0.798664122,251.1
11292,9/26/18,0.9775,9/26/18,2018,0.798664122,251.1
11293,9/27/18,0.993,9/27/18,2018,0.798664122,251.1
11294,9/28/18,1.0245,9/28/18,2018,0.798664122,251.1
11295,10/1/18,1.022,10/1/18,2018,0.798664122,251.1
11296,10/2/18,1.0765,10/2/18,2018,0.798664122,251.1
11297,10/3/18,1.066,10/3/18,2018,0.798664122,251.1
11298,10/4/18,1.0695,10/4/18,2018,0.798664122,251.1
11299,10/5/18,1.0895,10/5/18,2018,0.798664122,251.1
11300,10/8/18,1.1185,10/8/18,2018,0.798664122,251.1
11301,10/9/18,1.1315,10/9/18,2018,0.798664122,251.1
11302,10/10/18,1.119,10/10/18,2018,0.798664122,251.1
11303,10/11/18,1.129,10/11/18,2018,0.798664122,251.1
11304,10/12/18,1.1655,10/12/18,2018,0.798664122,251.1
11305,10/15/18,1.1935,10/15/18,2018,0.798664122,251.1
11306,10/16/18,1.1765,10/16/18,2018,0.798664122,251.1
11307,10/17/18,1.2255,10/17/18,2018,0.798664122,251.1
11308,10/18/18,1.2205,10/18/18,2018,0.798664122,251.1
11309,10/19/18,1.221,10/19/18,2018,0.798664122,251.1
11310,10/22/18,1.1765,10/22/18,2018,0.798664122,251.1
11311,10/23/18,1.211,10/23/18,2018,0.798664122,251.1
11312,10/24/18,1.2025,10/24/18,2018,0.798664122,251.1
11313,10/25/18,1.2115,10/25/18,2018,0.798664122,251.1
11314,10/26/18,1.1965,10/26/18,2018,0.798664122,251.1
11315,10/29/18,1.1425,10/29/18,2018,0.798664122,251.1
11316,10/30/18,1.124,10/30/18,2018,0.798664122,251.1
11317,10/31/18,1.127,10/31/18,2018,0.798664122,251.1
11318,11/1/18,1.178,11/1/18,2018,0.798664122,251.1
11319,11/2/18,1.2005,11/2/18,2018,0.798664122,251.1
11320,11/5/18,1.171,11/5/18,2018,0.798664122,251.1
11321,11/6/18,1.1325,11/6/18,2018,0.798664122,251.1
11322,11/7/18,1.156,11/7/18,2018,0.798664122,251.1
11323,11/8/18,1.1665,11/8/18,2018,0.798664122,251.1
11324,11/9/18,1.1385,11/9/18,2018,0.798664122,251.1
11325,11/12/18,1.1015,11/12/18,2018,0.798664122,251.1
11326,11/13/18,1.092,11/13/18,2018,0.798664122,251.1
11327,11/14/18,1.1265,11/14/18,2018,0.798664122,251.1
11328,11/15/18,1.1005,11/15/18,2018,0.798664122,251.1
11329,11/16/18,1.126,11/16/18,2018,0.798664122,251.1
11330,11/19/18,1.1235,11/19/18,2018,0.798664122,251.1
11331,11/20/18,1.1065,11/20/18,2018,0.798664122,251.1
11332,11/21/18,1.103,11/21/18,2018,0.798664122,251.1
11333,11/23/18,1.0715,11/23/18,2018,0.798664122,251.1
11334,11/26/18,1.07,11/26/18,2018,0.798664122,251.1
11335,11/27/18,1.1026,11/27/18,2018,0.798664122,251.1
11336,11/28/18,1.1162,11/28/18,2018,0.798664122,251.1
11337,11/29/18,1.1078,11/29/18,2018,0.798664122,251.1
11338,11/30/18,1.0669,11/30/18,2018,0.798664122,251.1
11339,12/3/18,1.078,12/3/18,2018,0.798664122,251.1
11340,12/4/18,1.069,12/4/18,2018,0.798664122,251.1
11341,12/5/18,1.0595,12/5/18,2018,0.798664122,251.1
11342,12/6/18,1.0595,12/6/18,2018,0.798664122,251.1
11343,12/7/18,1.041,12/7/18,2018,0.798664122,251.1
11344,12/10/18,1.0515,12/10/18,2018,0.798664122,251.1
11345,12/11/18,1.0235,12/11/18,2018,0.798664122,251.1
11346,12/12/18,1.0305,12/12/18,2018,0.798664122,251.1
11347,12/13/18,1.041,12/13/18,2018,0.798664122,251.1
11348,12/14/18,1.0225,12/14/18,2018,0.798664122,251.1
11349,12/17/18,1.001,12/17/18,2018,0.798664122,251.1
11350,12/18/18,0.994,12/18/18,2018,0.798664122,251.1
11351,12/19/18,1.0085,12/19/18,2018,0.798664122,251.1
11352,12/20/18,1.025,12/20/18,2018,0.798664122,251.1
11353,12/21/18,0.997,12/21/18,2018,0.798664122,251.1
11354,12/24/18,1.022,12/24/18,2018,0.798664122,251.1
11355,12/26/18,1.039,12/26/18,2018,0.798664122,251.1
11356,12/27/18,1.0175,12/27/18,2018,0.798664122,251.1
11357,12/28/18,1.0095,12/28/18,2018,0.798664122,251.1
11358,12/31/18,1.0185,12/31/18,2018,0.798664122,251.1
11359,1/2/19,0.995,1/2/19,2019,0.813295165,255.7
11360,1/3/19,1.0215,1/3/19,2019,0.813295165,255.7
11361,1/4/19,1.016,1/4/19,2019,0.813295165,255.7
11362,1/7/19,1.0275,1/7/19,2019,0.813295165,255.7
11363,1/8/19,1.0505,1/8/19,2019,0.813295165,255.7
11364,1/9/19,1.053,1/9/19,2019,0.813295165,255.7
11365,1/10/19,1.0425,1/10/19,2019,0.813295165,255.7
11366,1/11/19,1.0385,1/11/19,2019,0.813295165,255.7
11367,1/14/19,1.0275,1/14/19,2019,0.813295165,255.7
11368,1/15/19,1.013,1/15/19,2019,0.813295165,255.7
11369,1/16/19,1.024,1/16/19,2019,0.813295165,255.7
11370,1/17/19,1.024,1/17/19,2019,0.813295165,255.7
11371,1/18/19,1.0495,1/18/19,2019,0.813295165,255.7
11372,1/22/19,1.0335,1/22/19,2019,0.813295165,255.7
11373,1/23/19,1.034,1/23/19,2019,0.813295165,255.7
11374,1/24/19,1.053,1/24/19,2019,0.813295165,255.7
11375,1/25/19,1.068,1/25/19,2019,0.813295165,255.7
11376,1/28/19,1.0265,1/28/19,2019,0.813295165,255.7
11377,1/29/19,1.026,1/29/19,2019,0.813295165,255.7
11378,1/30/19,1.021,1/30/19,2019,0.813295165,255.7
11379,1/31/19,1.059,1/31/19,2019,0.813295165,255.7
11380,2/1/19,1.037,2/1/19,2019,0.813295165,255.7
11381,2/4/19,1.056,2/4/19,2019,0.813295165,255.7
11382,2/5/19,1.0485,2/5/19,2019,0.813295165,255.7
11383,2/6/19,1.055,2/6/19,2019,0.813295165,255.7
11384,2/7/19,1.043,2/7/19,2019,0.813295165,255.7
11385,2/8/19,1.026,2/8/19,2019,0.813295165,255.7
11386,2/11/19,1.002,2/11/19,2019,0.813295165,255.7
11387,2/12/19,1.0045,2/12/19,2019,0.813295165,255.7
11388,2/13/19,0.989,2/13/19,2019,0.813295165,255.7
11389,2/14/19,0.9785,2/14/19,2019,0.813295165,255.7
11390,2/15/19,0.9795,2/15/19,2019,0.813295165,255.7
11391,2/19/19,0.972,2/19/19,2019,0.813295165,255.7
11392,2/20/19,0.9755,2/20/19,2019,0.813295165,255.7
11393,2/21/19,0.961,2/21/19,2019,0.813295165,255.7
11394,2/22/19,0.9645,2/22/19,2019,0.813295165,255.7
11395,2/25/19,0.9709,2/25/19,2019,0.813295165,255.7
11396,2/26/19,0.9485,2/26/19,2019,0.813295165,255.7
11397,2/27/19,0.9765,2/27/19,2019,0.813295165,255.7
11398,2/28/19,0.978,2/28/19,2019,0.813295165,255.7
11399,3/1/19,1.002,3/1/19,2019,0.813295165,255.7
11400,3/4/19,0.9735,3/4/19,2019,0.813295165,255.7
11401,3/5/19,0.9965,3/5/19,2019,0.813295165,255.7
11402,3/6/19,0.987,3/6/19,2019,0.813295165,255.7
11403,3/7/19,0.9685,3/7/19,2019,0.813295165,255.7
11404,3/8/19,0.985,3/8/19,2019,0.813295165,255.7
11405,3/11/19,0.972,3/11/19,2019,0.813295165,255.7
11406,3/12/19,0.96,3/12/19,2019,0.813295165,255.7
11407,3/13/19,0.9765,3/13/19,2019,0.813295165,255.7
11408,3/14/19,0.9715,3/14/19,2019,0.813295165,255.7
11409,3/15/19,0.978,3/15/19,2019,0.813295165,255.7
11410,3/18/19,0.9685,3/18/19,2019,0.813295165,255.7
11411,3/19/19,0.9665,3/19/19,2019,0.813295165,255.7
11412,3/20/19,0.9475,3/20/19,2019,0.813295165,255.7
11413,3/21/19,0.948,3/21/19,2019,0.813295165,255.7
11414,3/22/19,0.939,3/22/19,2019,0.813295165,255.7
11415,3/25/19,0.9425,3/25/19,2019,0.813295165,255.7
11416,3/26/19,0.9535,3/26/19,2019,0.813295165,255.7
11417,3/27/19,0.9385,3/27/19,2019,0.813295165,255.7
11418,3/28/19,0.94,3/28/19,2019,0.813295165,255.7
11419,3/29/19,0.945,3/29/19,2019,0.813295165,255.7
11420,4/1/19,0.921,4/1/19,2019,0.813295165,255.7
11421,4/2/19,0.9165,4/2/19,2019,0.813295165,255.7
11422,4/3/19,0.9535,4/3/19,2019,0.813295165,255.7
11423,4/4/19,0.953,4/4/19,2019,0.813295165,255.7
11424,4/5/19,0.932,4/5/19,2019,0.813295165,255.7
11425,4/8/19,0.9295,4/8/19,2019,0.813295165,255.7
11426,4/9/19,0.9365,4/9/19,2019,0.813295165,255.7
11427,4/10/19,0.9425,4/10/19,2019,0.813295165,255.7
11428,4/11/19,0.9025,4/11/19,2019,0.813295165,255.7
11429,4/12/19,0.904,4/12/19,2019,0.813295165,255.7
11430,4/15/19,0.914,4/15/19,2019,0.813295165,255.7
11431,4/16/19,0.905,4/16/19,2019,0.813295165,255.7
11432,4/17/19,0.8705,4/17/19,2019,0.813295165,255.7
11433,4/18/19,0.902,4/18/19,2019,0.813295165,255.7
11434,4/22/19,0.911,4/22/19,2019,0.813295165,255.7
11435,4/23/19,0.915,4/23/19,2019,0.813295165,255.7
11436,4/24/19,0.9045,4/24/19,2019,0.813295165,255.7
11437,4/25/19,0.9231,4/25/19,2019,0.813295165,255.7
11438,4/26/19,0.9326,4/26/19,2019,0.813295165,255.7
11439,4/29/19,0.9213,4/29/19,2019,0.813295165,255.7
11440,4/30/19,0.9289,4/30/19,2019,0.813295165,255.7
11441,5/1/19,0.911,5/1/19,2019,0.813295165,255.7
11442,5/2/19,0.9155,5/2/19,2019,0.813295165,255.7
11443,5/3/19,0.906,5/3/19,2019,0.813295165,255.7
11444,5/6/19,0.9015,5/6/19,2019,0.813295165,255.7
11445,5/7/19,0.88,5/7/19,2019,0.813295165,255.7
11446,5/8/19,0.8855,5/8/19,2019,0.813295165,255.7
11447,5/9/19,0.9085,5/9/19,2019,0.813295165,255.7
11448,5/10/19,0.908,5/10/19,2019,0.813295165,255.7
11449,5/13/19,0.896,5/13/19,2019,0.813295165,255.7
11450,5/14/19,0.9095,5/14/19,2019,0.813295165,255.7
11451,5/15/19,0.913,5/15/19,2019,0.813295165,255.7
11452,5/16/19,0.9165,5/16/19,2019,0.813295165,255.7
11453,5/17/19,0.89,5/17/19,2019,0.813295165,255.7
11454,5/20/19,0.899,5/20/19,2019,0.813295165,255.7
11455,5/21/19,0.929,5/21/19,2019,0.813295165,255.7
11456,5/22/19,0.9175,5/22/19,2019,0.813295165,255.7
11457,5/23/19,0.935,5/23/19,2019,0.813295165,255.7
11458,5/24/19,0.933,5/24/19,2019,0.813295165,255.7
11459,5/27/19,0.933,5/27/19,2019,0.813295165,255.7
11460,5/28/19,0.9605,5/28/19,2019,0.813295165,255.7
11461,5/29/19,0.995,5/29/19,2019,0.813295165,255.7
11462,5/30/19,1.0235,5/30/19,2019,0.813295165,255.7
11463,5/31/19,1.046,5/31/19,2019,0.813295165,255.7
11464,6/3/19,1.0375,6/3/19,2019,0.813295165,255.7
11465,6/4/19,1.0565,6/4/19,2019,0.813295165,255.7
11466,6/5/19,0.991,6/5/19,2019,0.813295165,255.7
11467,6/6/19,1.0205,6/6/19,2019,0.813295165,255.7
11468,6/7/19,1.0095,6/7/19,2019,0.813295165,255.7
11469,6/10/19,0.986,6/10/19,2019,0.813295165,255.7
11470,6/11/19,0.97,6/11/19,2019,0.813295165,255.7
11471,6/12/19,0.9905,6/12/19,2019,0.813295165,255.7
11472,6/13/19,0.9735,6/13/19,2019,0.813295165,255.7
11473,6/14/19,0.96,6/14/19,2019,0.813295165,255.7
11474,6/17/19,0.9605,6/17/19,2019,0.813295165,255.7
11475,6/18/19,0.943,6/18/19,2019,0.813295165,255.7
11476,6/19/19,0.9625,6/19/19,2019,0.813295165,255.7
11477,6/20/19,1.0105,6/20/19,2019,0.813295165,255.7
11478,6/21/19,0.998,6/21/19,2019,0.813295165,255.7
11479,6/24/19,1.02,6/24/19,2019,0.813295165,255.7
11480,6/25/19,1.0665,6/25/19,2019,0.813295165,255.7
11481,6/26/19,1.0536,6/26/19,2019,0.813295165,255.7
11482,6/27/19,1.0624,6/27/19,2019,0.813295165,255.7
11483,6/28/19,1.0921,6/28/19,2019,0.813295165,255.7
11484,7/1/19,1.1135,7/1/19,2019,0.813295165,255.7
11485,7/2/19,1.0965,7/2/19,2019,0.813295165,255.7
11486,7/3/19,1.1365,7/3/19,2019,0.813295165,255.7
11487,7/4/19,1.1365,7/4/19,2019,0.813295165,255.7
11488,7/5/19,1.111,7/5/19,2019,0.813295165,255.7
11489,7/8/19,1.064,7/8/19,2019,0.813295165,255.7
11490,7/9/19,1.0745,7/9/19,2019,0.813295165,255.7
11491,7/10/19,1.059,7/10/19,2019,0.813295165,255.7
11492,7/11/19,1.0695,7/11/19,2019,0.813295165,255.7
11493,7/12/19,1.0665,7/12/19,2019,0.813295165,255.7
11494,7/15/19,1.1025,7/15/19,2019,0.813295165,255.7
11495,7/16/19,1.0555,7/16/19,2019,0.813295165,255.7
11496,7/17/19,1.074,7/17/19,2019,0.813295165,255.7
11497,7/18/19,1.086,7/18/19,2019,0.813295165,255.7
11498,7/19/19,1.073,7/19/19,2019,0.813295165,255.7
11499,7/22/19,1.051,7/22/19,2019,0.813295165,255.7
11500,7/23/19,1.023,7/23/19,2019,0.813295165,255.7
11501,7/24/19,1.01,7/24/19,2019,0.813295165,255.7
11502,7/25/19,1.0065,7/25/19,2019,0.813295165,255.7
11503,7/26/19,0.9975,7/26/19,2019,0.813295165,255.7
11504,7/29/19,1.0115,7/29/19,2019,0.813295165,255.7
11505,7/30/19,0.995,7/30/19,2019,0.813295165,255.7
11506,7/31/19,0.9965,7/31/19,2019,0.813295165,255.7
11507,8/1/19,0.9725,8/1/19,2019,0.813295165,255.7
11508,8/2/19,0.9815,8/2/19,2019,0.813295165,255.7
11509,8/5/19,0.9565,8/5/19,2019,0.813295165,255.7
11510,8/6/19,0.9705,8/6/19,2019,0.813295165,255.7
11511,8/7/19,0.969,8/7/19,2019,0.813295165,255.7
11512,8/8/19,0.974,8/8/19,2019,0.813295165,255.7
11513,8/9/19,0.973,8/9/19,2019,0.813295165,255.7
11514,8/12/19,0.9375,8/12/19,2019,0.813295165,255.7
11515,8/13/19,0.9635,8/13/19,2019,0.813295165,255.7
11516,8/14/19,0.9445,8/14/19,2019,0.813295165,255.7
11517,8/15/19,0.9455,8/15/19,2019,0.813295165,255.7
11518,8/16/19,0.9285,8/16/19,2019,0.813295165,255.7
11519,8/19/19,0.9115,8/19/19,2019,0.813295165,255.7
11520,8/20/19,0.9145,8/20/19,2019,0.813295165,255.7
11521,8/21/19,0.9285,8/21/19,2019,0.813295165,255.7
11522,8/22/19,0.935,8/22/19,2019,0.813295165,255.7
11523,8/23/19,0.926,8/23/19,2019,0.813295165,255.7
11524,8/26/19,0.9415,8/26/19,2019,0.813295165,255.7
11525,8/27/19,0.9447,8/27/19,2019,0.813295165,255.7
11526,8/28/19,0.9554,8/28/19,2019,0.813295165,255.7
11527,8/29/19,0.9391,8/29/19,2019,0.813295165,255.7
11528,8/30/19,0.962,8/30/19,2019,0.813295165,255.7
11529,9/2/19,0.9685,9/2/19,2019,0.813295165,255.7
11530,9/3/19,0.9555,9/3/19,2019,0.813295165,255.7
11531,9/4/19,0.966,9/4/19,2019,0.813295165,255.7
11532,9/5/19,0.954,9/5/19,2019,0.813295165,255.7
11533,9/6/19,0.9705,9/6/19,2019,0.813295165,255.7
11534,9/9/19,0.9825,9/9/19,2019,0.813295165,255.7
11535,9/10/19,1.016,9/10/19,2019,0.813295165,255.7
11536,9/11/19,1.034,9/11/19,2019,0.813295165,255.7
11537,9/12/19,1.036,9/12/19,2019,0.813295165,255.7
11538,9/13/19,1.0275,9/13/19,2019,0.813295165,255.7
11539,9/16/19,1.043,9/16/19,2019,0.813295165,255.7
11540,9/17/19,1.0035,9/17/19,2019,0.813295165,255.7
11541,9/18/19,1.0035,9/18/19,2019,0.813295165,255.7
11542,9/19/19,0.9835,9/19/19,2019,0.813295165,255.7
11543,9/20/19,0.984,9/20/19,2019,0.813295165,255.7
11544,9/23/19,0.99,9/23/19,2019,0.813295165,255.7
11545,9/24/19,0.9915,9/24/19,2019,0.813295165,255.7
11546,9/25/19,1.0095,9/25/19,2019,0.813295165,255.7
11547,9/26/19,1.0085,9/26/19,2019,0.813295165,255.7
11548,9/27/19,1.009,9/27/19,2019,0.813295165,255.7
11549,9/30/19,1.0115,9/30/19,2019,0.813295165,255.7
11550,10/1/19,1.0135,10/1/19,2019,0.813295165,255.7
11551,10/2/19,1.006,10/2/19,2019,0.813295165,255.7
11552,10/3/19,1.0205,10/3/19,2019,0.813295165,255.7
11553,10/4/19,0.99,10/4/19,2019,0.813295165,255.7
11554,10/7/19,0.97,10/7/19,2019,0.813295165,255.7
11555,10/8/19,0.957,10/8/19,2019,0.813295165,255.7
11556,10/9/19,0.9545,10/9/19,2019,0.813295165,255.7
11557,10/10/19,0.935,10/10/19,2019,0.813295165,255.7
11558,10/11/19,0.937,10/11/19,2019,0.813295165,255.7
11559,10/14/19,0.9485,10/14/19,2019,0.813295165,255.7
11560,10/15/19,0.9445,10/15/19,2019,0.813295165,255.7
11561,10/16/19,0.9355,10/16/19,2019,0.813295165,255.7
11562,10/17/19,0.929,10/17/19,2019,0.813295165,255.7
11563,10/18/19,0.957,10/18/19,2019,0.813295165,255.7
11564,10/21/19,0.9635,10/21/19,2019,0.813295165,255.7
11565,10/22/19,0.989,10/22/19,2019,0.813295165,255.7
11566,10/23/19,0.9775,10/23/19,2019,0.813295165,255.7
11567,10/24/19,0.9645,10/24/19,2019,0.813295165,255.7
11568,10/25/19,0.9945,10/25/19,2019,0.813295165,255.7
11569,10/28/19,1.005,10/28/19,2019,0.813295165,255.7
11570,10/29/19,0.9895,10/29/19,2019,0.813295165,255.7
11571,10/30/19,0.9935,10/30/19,2019,0.813295165,255.7
11572,10/31/19,1.0195,10/31/19,2019,0.813295165,255.7
11573,11/1/19,1.04,11/1/19,2019,0.813295165,255.7
11574,11/4/19,1.0365,11/4/19,2019,0.813295165,255.7
11575,11/5/19,1.058,11/5/19,2019,0.813295165,255.7
11576,11/6/19,1.08,11/6/19,2019,0.813295165,255.7
11577,11/7/19,1.091,11/7/19,2019,0.813295165,255.7
11578,11/8/19,1.0945,11/8/19,2019,0.813295165,255.7
11579,11/11/19,1.06,11/11/19,2019,0.813295165,255.7
11580,11/12/19,1.056,11/12/19,2019,0.813295165,255.7
11581,11/13/19,1.0795,11/13/19,2019,0.813295165,255.7
11582,11/14/19,1.0805,11/14/19,2019,0.813295165,255.7
11583,11/15/19,1.0615,11/15/19,2019,0.813295165,255.7
11584,11/18/19,1.0555,11/18/19,2019,0.813295165,255.7
11585,11/19/19,1.027,11/19/19,2019,0.813295165,255.7
11586,11/20/19,1.097,11/20/19,2019,0.813295165,255.7
11587,11/21/19,1.1525,11/21/19,2019,0.813295165,255.7
11588,11/22/19,1.146,11/22/19,2019,0.813295165,255.7
11589,11/25/19,1.178,11/25/19,2019,0.813295165,255.7
11590,11/26/19,1.1593,11/26/19,2019,0.813295165,255.7
11591,11/27/19,1.1776,11/27/19,2019,0.813295165,255.7
11592,11/28/19,1.1799,11/28/19,2019,0.813295165,255.7
11593,11/29/19,1.1895,11/29/19,2019,0.813295165,255.7
11594,12/2/19,1.22,12/2/19,2019,0.813295165,255.7
11595,12/3/19,1.238,12/3/19,2019,0.813295165,255.7
11596,12/4/19,1.2125,12/4/19,2019,0.813295165,255.7
11597,12/5/19,1.2485,12/5/19,2019,0.813295165,255.7
11598,12/6/19,1.248,12/6/19,2019,0.813295165,255.7
11599,12/9/19,1.284,12/9/19,2019,0.813295165,255.7
11600,12/10/19,1.333,12/10/19,2019,0.813295165,255.7
11601,12/11/19,1.352,12/11/19,2019,0.813295165,255.7
11602,12/12/19,1.3725,12/12/19,2019,0.813295165,255.7
11603,12/13/19,1.309,12/13/19,2019,0.813295165,255.7
11604,12/16/19,1.3895,12/16/19,2019,0.813295165,255.7
11605,12/17/19,1.337,12/17/19,2019,0.813295165,255.7
11606,12/18/19,1.332,12/18/19,2019,0.813295165,255.7
11607,12/19/19,1.272,12/19/19,2019,0.813295165,255.7
11608,12/20/19,1.307,12/20/19,2019,0.813295165,255.7
11609,12/23/19,1.253,12/23/19,2019,0.813295165,255.7
11610,12/24/19,1.294,12/24/19,2019,0.813295165,255.7
11611,12/26/19,1.273,12/26/19,2019,0.813295165,255.7
11612,12/27/19,1.325,12/27/19,2019,0.813295165,255.7
11613,12/30/19,1.3215,12/30/19,2019,0.813295165,255.7
11614,12/31/19,1.297,12/31/19,2019,0.813295165,255.7
11615,1/2/20,1.271,1/2/20,2020,0.823155216,258.8
